RowIndex,Title,EnglishTitle,PageLink,MapLink,Kaartlaag,Geometry,Entity,MapDescriptionTitle,MapDescription,MapDescriptionSource,GPTGeometry,GPTEntity,GPTReasoningSummary,GPTGeometryReasoningSummary,GPTEntityReasoningSummary,GPTEntityDecisiveRule,GPTError,GPTConfidence,GPTGeometryConfidence,GPTEntityConfidence,RunID
61,Oergeul - sonderingen,Primeval gulch - soundings,https://maps.amsterdam.nl/open_geodata/?k=243,https://maps.amsterdam.nl/oergeul,OERGEUL_SONDERINGEN,PointDS,PointMeasuresDS;EventDS,De oergeul,"Bij stedelijke ontwikkelingen rondom het IJ is het van belang om rekening te houden met de ligging van de Oergeul. Met de Oergeul of het Oer-IJ wordt de oude getijdengeul bedoeld die de voorloper was van het huidige IJ-meer. Kenmerkend voor de Oergeul is dat de 1e en 2e zandlaag hier deels of volledig zijn geërodeerd en dat deze geul vervolgens is opgevuld met slappe klei en sliblagen tot een diepte van maximaal NAP -30 m. 

De afwezigheid van deze draagkrachtige lagen is daarmee mede bepalend voor ontwikkelingen in plangebieden rondom het IJ, zoals Haven-Stad, IJburg en het Zeeburgereiland. Civieltechnische constructies binnen het geulengebied zullen naar verwachting vrijwel allemaal op de 3e zandlaag gefundeerd moeten worden wat resulteert in funderingspalen tot een diepte van maximaal 60 m -NAP voor het centrum en havengebied. Doordat de kosten van funderen aanzienlijk hoger zijn in het gebied van het Oer-IJ, wordt er vaak besloten het stedenbouwkundig ontwerp hier op aan te passen, bijvoorbeeld door in het gebied van het Oer-IJ hoogbouw te plaatsen (Zeeburgereiland), niet te bouwen (Strandeiland) of te funderen op staal. Ook zullen zettingen bij ophogingen ter plaatse van de Oergeul groter zijn. 

In het verleden is de Oergeul minstens tweemaal eerder in kaart gebracht, doordat er nu meer grondonderzoek beschikbaar is, is deze kaart weer toe aan een update. Deze kaarten, OMEGAM (1980) en Rijks Geologische Dienst (1990), geven een nogal verschillend beeld van de ligging van de Oergeul. Voor een project bij Haven-Stad kwam uit een analyse van beschikbare sonderingen een ander beeld van de ligging van de Oergeul naar voren dan verwacht op basis van de oude kaarten. Dit vormde de aanleiding om te starten met een actualisatie van de kaart van de Oergeul voor Havenstad en later heel Amsterdam. 


Figuur 1: Standaard bodemopbouw van Amsterdam, met 3 voorbeeld sonderingen (conusweerstand) (de Gans, 2011).


Conclusies en Disclaimer

De kaart van de Oergeul is vernieuwd op basis van de sonderingen bekend bij het Ingenieursbureau in najaar 2017. De nauwkeurigheid is evenredig met de dichtheid aan sonderingen. daar waar de hoeveelheid sonderingen groot is, is de Oergeul met meer zekerheid ingetekend dan waar de hoeveelheid aanwezige sonderingen laag is. De Oergeul zoals weergegeven in de kaart blijft een interpretatie, bij gebruik dient hier rekening mee te worden gehouden. De plaatsnauwkeurigheid (GPS) van de gebruikte sonderingen is niet meegenomen bij de interpretatie. GPS metingen zijn de afgelopen jaren steeds nauwkeuriger geworden. Door onnauwkeurigheden in locatiebepaling en conversies tussen coördinatenstelsels (RD old naar RD new), kan het zijn dat de kaartlocatie van grondonderzoek afwijkt van de juiste locatie.
De kaart komt het best tot zijn recht wanneer deze wordt afgebeeld in combinatie met het grondonderzoek waar hij op gebaseerd is. 


Contact

Wanneer je aanvullende informatie (sonderingen, boringen) hebt, geïnteresseerd bent om mee te denken in de doorontwikkeling óf gewoon meer inzicht wilt krijgen in de ligging van de Oergeul binnen jouw plangebied, neem dan contact op met Duco de Vries (
duco.de.vries@amsterdam.nl
) of Nienke Lanting (
n.lanting@amsterdam.nl
). Voor de doorontwikkeling en kansen en risico`s van de ondergrond in de brede zin binnen projecten kun je contact opnemen met Lidwien Besselink (
l.besselink@amsterdam.nl
).",https://maps.amsterdam.nl/oergeul,PointDS,PointMeasuresDS,"Geometry: The layer is a large collection of sounding locations (sonderingen), represented as points with survey attributes rather than areas or lines. | Entity: The layer is a point dataset of boreholes/soundings with measured subsurface values (e.g., Top_Pleistoceen, depth-related fields), so the points primarily sample a continuous geological phenomenon rather than represent discrete objects or events. Decisive rule: PointMeasuresDS priority check (Q3).","The layer is a large collection of sounding locations (sonderingen), represented as points with survey attributes rather than areas or lines.","The layer is a point dataset of boreholes/soundings with measured subsurface values (e.g., Top_Pleistoceen, depth-related fields), so the points primarily sample a continuous geological phenomenon rather than represent discrete objects or events. Decisive rule: PointMeasuresDS priority check (Q3).",PointMeasuresDS priority check (Q3: measurement layer sampled at point locations),,0.985,0.99,0.98,V3_GPT_5.5
62,Ontwikkelbuurten,Development neighbourhoods,https://maps.amsterdam.nl/open_geodata/?k=279,https://maps.amsterdam.nl/ontwikkelbuurten,ONTWIKKELBUURTEN,PlainVectorRegion,ObjectDS,,,,PlainVectorRegion,ObjectDS,"Geometry: The layer contains 19 polygons for development neighbourhoods, but they do not appear to form a complete area partition; topology hints show low fill ratios and the summary suggests PlainVectorRegion. | Entity: The layer maps named development neighbourhoods with codes, names, and district links; these are identifiable bounded places/projects rather than measurements, events, or full reporting-unit statistics. Decision-tree branch: PlainVectorRegion -> Q7 ObjectDS (discrete managed places/projects).","The layer contains 19 polygons for development neighbourhoods, but they do not appear to form a complete area partition; topology hints show low fill ratios and the summary suggests PlainVectorRegion.","The layer maps named development neighbourhoods with codes, names, and district links; these are identifiable bounded places/projects rather than measurements, events, or full reporting-unit statistics. Decision-tree branch: PlainVectorRegion -> Q7 ObjectDS (discrete managed places/projects).",Region Q7 ObjectDS,,0.895,0.93,0.86,V3_GPT_5.5
63,Openbare toiletten,Public toilets,https://maps.amsterdam.nl/open_geodata/?k=240,https://maps.amsterdam.nl/openbare_toiletten,OPENBARE_TOILETTEN,PointDS,ObjectDS,Openbare toiletten,"Op deze kaart zie je de gemeentelijke toiletvoorzieningen in de openbare ruimte, in de gemeentelijke fietsenstallingen, in onze (kantoor)gebouwen en in onze parkeergarages. De toiletten in autoparkeergarages zijn alleen te bereiken met een parkeerkaart, dus niet volledig openbaar. 

De uriliften (verzinkbare toiletvoorzieningen) zijn alleen `s nachts te gebruiken. Seizoenstoiletten zijn mobiele toiletcabines en staan er alleen in de zomermaanden. 

Mis je een gemeentelijk openbaar toilet, of vind je een fout op de kaart? Geef het dan aan ons door. We werken er aan om onze data te verbeteren. 

Alle toiletten in de stad die beschikbaar zijn voor mensen met `hoge nood`, dus óók bij horeca, politiebureaus, bibliotheken en andere semiopenbare gebouwen, zijn te vinden via de speciale Hoge Nood App. Wil je onderweg een volledig overzicht van alle toiletten die in de buurt beschikbaar zijn, dan kun je gratis deze app downloaden op je smartphone. Daarin vind je óók alle toiletten van de gemeente.",https://maps.amsterdam.nl/openbare_toiletten,PointDS,ObjectDS,"Geometry: The layer maps individual public toilet locations, and the dataset contains only Point geometries for 206 features. | Entity: The layer maps discrete public toilet facilities and related toilet installations as identifiable places/amenities; the numeric price and opening-time fields are just attributes, not the main phenomenon. Point branch Q4 -> distinct real-world facility/object.","The layer maps individual public toilet locations, and the dataset contains only Point geometries for 206 features.","The layer maps discrete public toilet facilities and related toilet installations as identifiable places/amenities; the numeric price and opening-time fields are just attributes, not the main phenomenon. Point branch Q4 -> distinct real-world facility/object.","PointDS branch, Q4 A -> ObjectDS",,0.98,0.99,0.97,V3_GPT_5.5
64,Overnachtingsbeleid,Overnight policy,https://maps.amsterdam.nl/open_geodata/?k=227,https://maps.amsterdam.nl/overnachtingsbeleid,OVERNACHTINGSBELEID,VectorTessellation,CoverageDS,Overnachtingsbeleid,[No description embedded on page],https://maps.amsterdam.nl/overnachtingsbeleid,VectorTessellation,PatchDS,"Geometry: The layer contains 101 polygons representing Amsterdam neighborhood policy areas, with strong topology hints of a contiguous partition (high shared boundaries, many adjacencies, no overlap), which fits a tessellated region layer. | Entity: The layer describes overnight policy areas with conditions/restrictions applying to named neighborhoods and zones, not a full-area classification or reporting lattice. The polygons are selected bounded areas where policy applies, which fits PatchDS under the region branch.","The layer contains 101 polygons representing Amsterdam neighborhood policy areas, with strong topology hints of a contiguous partition (high shared boundaries, many adjacencies, no overlap), which fits a tessellated region layer.","The layer describes overnight policy areas with conditions/restrictions applying to named neighborhoods and zones, not a full-area classification or reporting lattice. The polygons are selected bounded areas where policy applies, which fits PatchDS under the region branch.",Region Q9 PatchDS,,0.95,0.98,0.92,V3_GPT_5.5
65,Parkeernormen Auto,Parking standards Cars,https://maps.amsterdam.nl/open_geodata/?k=239,https://maps.amsterdam.nl/parkeernormen,PARKEERNORMEN,VectorTessellation,CoverageDS,Parkeernormen Auto,"Gebiedsindeling horende bij de Nota Parkeernormen Auto. Per gebied zijn verschillende eisen van toepassing bij nieuwbouwprojecten. 

Voor uitgebreide toelichting lees de Parkeernormen",https://maps.amsterdam.nl/parkeernormen,VectorTessellation,PatchDS,"Geometry: The layer is an area-based zoning/standards map ('Gebiedsindeling' for parking norms) with 11 polygons that adjacent and share boundaries, indicating a partition of the study area rather than isolated regions. | Entity: The layer shows zoning-like area divisions for car parking standards: different requirements apply by area for new construction. This is a selected applicability/policy zone layer rather than reporting units, full thematic coverage, or discrete objects. Decisive rule: Region Q9 PatchDS.","The layer is an area-based zoning/standards map ('Gebiedsindeling' for parking norms) with 11 polygons that adjacent and share boundaries, indicating a partition of the study area rather than isolated regions.","The layer shows zoning-like area divisions for car parking standards: different requirements apply by area for new construction. This is a selected applicability/policy zone layer rather than reporting units, full thematic coverage, or discrete objects. Decisive rule: Region Q9 PatchDS.",Region Q9 PatchDS,,0.9299999999999999,0.97,0.89,V3_GPT_5.5
66,"Parken, plantsoenen en recreatief groen",City parks en public green,https://maps.amsterdam.nl/open_geodata/?k=99,https://maps.amsterdam.nl/stadsparken,PARKPLANTSOENGROEN,PlainVectorRegion,ObjectDS,"Stadsparken, plantsoenen en recreatief groen","In Amsterdam is het parkbezoek de laatste jaren explosief gestegen. Niet alleen bezoeken meer Amsterdammers de parken, ze doen dat ook veel vaker. Bovendien is het activiteitenpatroon veranderd: naast de traditionele activiteiten als wandelen, fietsen en van de natuur genieten, zijn daar veel en verschillende activiteiten bijgekomen als sporten, joggen, picknicken, lezen, werken, horecabezoek en het bijwonen van culturele evenementen.
Het park is een wezenlijk onderdeel van het stedelijk leven van alledag geworden. Zo wezenlijk dat de helft van de nieuwe bewoners aangeeft dat de aanwezigheid van een stadspark met deze gevarieerde mogelijkheden een belangrijke reden is geweest zich op een bepaalde plek te vestigen. Dat geldt overigens ook voor bijna de helft van de startende ondernemingen in Amsterdam. ‘Succesvolle’ parken zijn een niet te veronachtzamen vestigingsmotief geworden. Deze feitelijkheden zijn gebaseerd op de twee Grote Groenonderzoeken uit 1996 en 2008.

Op de eerste mooie lente dag in april 2011 was het Vondelpark overvol. Zo vol dat de ME er aan te pas moest komen om het Vondelpark na een grote vechtpartij te ontruimen. Dit terwijl het nabijgelegen Rembrandtpark op dat moment zo goed als leeg was. 
Hoe kunnen we deze excessen voorkomen? Parken als het Rembrandtpark en het Flevopark staan op het punt om herontdekt te worden. Hoe stimuleren we die ontwikkeling en wat is daarvoor nodig? Om antwoord te krijgen op deze vragen is het belangrijk om alle gegevens van de Amsterdamse parken op orde te hebben.

De 
Atlas Stadsparken Amsterdam >
geeft een overzicht van een aantal ruimtelijke elementen, de bereikbaarheid, de ontsluiting, de voorzieningen en gegevens uit het Grote Groen Onderzoek m.b.t. het gebruik. Het is in die zin een aanvulling op het Grote Groen Onderzoek. Juist de combinatie van alle gegevens tezamen met de beleving van de gebruikers geeft inzicht in het functioneren en het succes van een park.
Deze Atlas laat de diversiteit van de parken in de stad zien. Elk park heeft z’n eigen context zowel ruimtelijk als sociaal-economisch. De beleving van de gebruikers is per doelgroep verschillend en kan per jaar veranderen door nieuwe trends in het gebruik van parken.
Het doel van de Atlas is om professionals inzicht te geven in de beschikbare gegevens van parken. Nieuwe ontwikkelingen en aanvullingen over de Amsterdamse parken zijn welkom en kunnen worden opgenomen in de Atlas. Daarvoor kunt u contact opnemen met de bronhouder.",https://maps.amsterdam.nl/stadsparken,PlainVectorRegion,ObjectDS,"Geometry: The layer contains park and public green area polygons, but they are individual park regions rather than a complete tessellated partition of Amsterdam. Topology hints show low shared boundaries and sparse adjacency, supporting PlainVectorRegion. | Entity: The layer maps identifiable parks and green spaces as discrete bounded places, with names and area as attributes. The numeric area field does not make it AmountDS, and this is not a full-area coverage or reporting-unit layer. Decisive rule: ObjectDS for identifiable real-world bounded entities.","The layer contains park and public green area polygons, but they are individual park regions rather than a complete tessellated partition of Amsterdam. Topology hints show low shared boundaries and sparse adjacency, supporting PlainVectorRegion.","The layer maps identifiable parks and green spaces as discrete bounded places, with names and area as attributes. The numeric area field does not make it AmountDS, and this is not a full-area coverage or reporting-unit layer. Decisive rule: ObjectDS for identifiable real-world bounded entities.",Region Q7 ObjectDS,,0.95,0.96,0.94,V3_GPT_5.5
67,Postcode4-buurten,Zipcode4 shapes,https://maps.amsterdam.nl/open_geodata/?k=192,https://maps.amsterdam.nl/postcode,PC4_BUURTEN,VectorTessellation,LatticeDS,Postcode6 en Postcode4 vlakken,"Elk adres in de BAG heeft een postcode6.
Rond elk adres is een buffertje (vlakje) gemaakt. 
Buffertjes met dezelfde postcode zijn samengevoegd tot 1 postcodevlak. 
Bij hoekpanden met adressen aan beide straatzijden overlappen soms postcodevlakken.
Soms loopt een postcodevlak in een andere straat verder.
Het kan voorkomen dat een BAG-adres een verkeerde postcode heeft.

De postcode4-gebieden volgen zoveel als mogelijk de administratieve buurtgrenzen.

De postcode6-punten MRA (1 punt per postcode6) zijn berekend als de gemiddelde coördinaat van de verblijfsobjecten, de standplaatsen en de ligplaatsen met dezelfde postcode6.",https://maps.amsterdam.nl/postcode,VectorTessellation,LatticeDS,"Geometry: The layer contains postcode area polygons that are meant to cover the study area as postcode4 regions; topology hints show strong adjacency and shared boundaries with no overlap, which fits a tessellated regional layer. | Entity: These are postcode4/buurt tessellation units used to aggregate and compare area statistics (e.g., Opp_m2), so the layer represents reporting/administrative units rather than the numeric value itself. The decisive rule is the VectorTessellation branch Q4: reporting/statistical/administrative units -> LatticeDS.","The layer contains postcode area polygons that are meant to cover the study area as postcode4 regions; topology hints show strong adjacency and shared boundaries with no overlap, which fits a tessellated regional layer.","These are postcode4/buurt tessellation units used to aggregate and compare area statistics (e.g., Opp_m2), so the layer represents reporting/administrative units rather than the numeric value itself. The decisive rule is the VectorTessellation branch Q4: reporting/statistical/administrative units -> LatticeDS.","VectorTessellation, Branch B Q4 — reporting/statistical/administrative units -> LatticeDS",,0.975,0.99,0.96,V3_GPT_5.5
68,Postcode4-buurten excl. water,Zipcode4 shapes excl. water,https://maps.amsterdam.nl/open_geodata/?k=193,https://maps.amsterdam.nl/postcode,PC4_BUURTEN_EXWATER,VectorTessellation,LatticeDS,Postcode6 en Postcode4 vlakken,"Elk adres in de BAG heeft een postcode6.
Rond elk adres is een buffertje (vlakje) gemaakt. 
Buffertjes met dezelfde postcode zijn samengevoegd tot 1 postcodevlak. 
Bij hoekpanden met adressen aan beide straatzijden overlappen soms postcodevlakken.
Soms loopt een postcodevlak in een andere straat verder.
Het kan voorkomen dat een BAG-adres een verkeerde postcode heeft.

De postcode4-gebieden volgen zoveel als mogelijk de administratieve buurtgrenzen.

De postcode6-punten MRA (1 punt per postcode6) zijn berekend als de gemiddelde coördinaat van de verblijfsobjecten, de standplaatsen en de ligplaatsen met dezelfde postcode6.",https://maps.amsterdam.nl/postcode,VectorTessellation,LatticeDS,"Geometry: This layer represents postcode area polygons that collectively cover the city and follow neighborhood boundaries; the topology hints show many adjacent polygons with substantial shared boundaries and no overlap, which fits a tessellated regional layer. | Entity: These are postcode4 areas used as reporting/aggregation units, even though they are polygonized from address buffers. The decisive branch is the VectorTessellation region check for administrative/statistical units, which fits postcode areas best.","This layer represents postcode area polygons that collectively cover the city and follow neighborhood boundaries; the topology hints show many adjacent polygons with substantial shared boundaries and no overlap, which fits a tessellated regional layer.","These are postcode4 areas used as reporting/aggregation units, even though they are polygonized from address buffers. The decisive branch is the VectorTessellation region check for administrative/statistical units, which fits postcode areas best.",VectorTessellation -> Q4 reporting/statistical/administrative units -> LatticeDS,,0.96,0.97,0.95,V3_GPT_5.5
69,Postcode6-vlakken BAG,Zipcode6 shapes,https://maps.amsterdam.nl/open_geodata/?k=191,https://maps.amsterdam.nl/postcode,PC6_VLAKKEN_BAG,PlainVectorRegion,ObjectDS,Postcode6 en Postcode4 vlakken,"Elk adres in de BAG heeft een postcode6.
Rond elk adres is een buffertje (vlakje) gemaakt. 
Buffertjes met dezelfde postcode zijn samengevoegd tot 1 postcodevlak. 
Bij hoekpanden met adressen aan beide straatzijden overlappen soms postcodevlakken.
Soms loopt een postcodevlak in een andere straat verder.
Het kan voorkomen dat een BAG-adres een verkeerde postcode heeft.

De postcode4-gebieden volgen zoveel als mogelijk de administratieve buurtgrenzen.

De postcode6-punten MRA (1 punt per postcode6) zijn berekend als de gemiddelde coördinaat van de verblijfsobjecten, de standplaatsen en de ligplaatsen met dezelfde postcode6.",https://maps.amsterdam.nl/postcode,VectorTessellation,LatticeDS,"Geometry: These are postcode6 area polygons derived from buffered addresses and merged by postcode, so they represent area regions. The layer is an area-wide partition-like postcode dataset, and topology hints show many adjacent polygons with low overlap, supporting a tessellation despite some overlaps and invalid geometries. | Entity: These are postcode6 postcode areas/buffers aggregated into postal units, with postcode6 and buurtcode as categorical reporting-style identifiers. Under the VectorTessellation branch, reporting/statistical/administrative units map to LatticeDS rather than ObjectDS or PatchDS.","These are postcode6 area polygons derived from buffered addresses and merged by postcode, so they represent area regions. The layer is an area-wide partition-like postcode dataset, and topology hints show many adjacent polygons with low overlap, supporting a tessellation despite some overlaps and invalid geometries.","These are postcode6 postcode areas/buffers aggregated into postal units, with postcode6 and buurtcode as categorical reporting-style identifiers. Under the VectorTessellation branch, reporting/statistical/administrative units map to LatticeDS rather than ObjectDS or PatchDS.",VectorTessellation -> Q4 reporting/statistical/administrative units -> LatticeDS,,0.9299999999999999,0.89,0.97,V3_GPT_5.5
70,Plusnetten en Hoofdnetten,Plus and Main networks infrastructure,https://maps.amsterdam.nl/open_geodata/?k=233,https://maps.amsterdam.nl/plushoofdnetten,PLUSHOOFDNETTEN,LineDS,NetworkDS,Plusnetten en hoofdnetten infrastructuur,"Deze kaart is geactualiseerd op 3 juli 2023 n.a.v. aanpassingen aan het Beleidskader Verkeersnetten in het eerste kwartaal van 2023

Met het benoemen van Plus- en Hoofdnetten laat Amsterdam zien waar welke vervoerwijze het meeste prioriteit verdient bij de toedeling van ruimte in straten en voorrang op kruisingen. 
De wijze waarop dit gebeurt staat beschreven in het Beleidskader Verkeersnetten Amsterdam, dat op 24 januari 2018 is vastgesteld door de Gemeenteraad. 
Meer informatie over het Beleidskader is te vinden op https://www.amsterdam.nl/parkeren-verkeer/infrastructuur/verkeersnetten


Plusnetten

Gericht op het bieden van (doorstroom)kwaliteit voor grote verkeersstromen met de hoogste prioriteit als er afwegingen gemaakt moeten worden tussen netwerken.


Hoofdnetten

Gericht op het behouden van voldoende ruimte om het verkeer af te kunnen wikkelen.",https://maps.amsterdam.nl/plushoofdnetten,LineDS,NetworkDS,"Geometry: The layer represents Amsterdam transport networks (plus and main networks) and all features are LineStrings, indicating route/network lines rather than points or area regions. | Entity: The layer maps Amsterdam plus- and main transport networks: connected streets/links prioritized by mode (bus, tram, fiets, auto) and not isolated objects or numeric amounts. The decisive rule is the LineDS NetworkDS priority check for route/transport infrastructure.","The layer represents Amsterdam transport networks (plus and main networks) and all features are LineStrings, indicating route/network lines rather than points or area regions.","The layer maps Amsterdam plus- and main transport networks: connected streets/links prioritized by mode (bus, tram, fiets, auto) and not isolated objects or numeric amounts. The decisive rule is the LineDS NetworkDS priority check for route/transport infrastructure.",LineDS Q4 NetworkDS priority check,,0.99,0.99,0.99,V3_GPT_5.5
71,Plusnetten Voetgangersgebied,Plusnetworks pedestrians,https://maps.amsterdam.nl/open_geodata/?k=84,https://maps.amsterdam.nl/plushoofdnetten,PLUSHOOFDNETTEN_VOETGEBIED,PlainVectorRegion,PatchDS,Plusnetten en hoofdnetten infrastructuur,"Deze kaart is geactualiseerd op 3 juli 2023 n.a.v. aanpassingen aan het Beleidskader Verkeersnetten in het eerste kwartaal van 2023

Met het benoemen van Plus- en Hoofdnetten laat Amsterdam zien waar welke vervoerwijze het meeste prioriteit verdient bij de toedeling van ruimte in straten en voorrang op kruisingen. 
De wijze waarop dit gebeurt staat beschreven in het Beleidskader Verkeersnetten Amsterdam, dat op 24 januari 2018 is vastgesteld door de Gemeenteraad. 
Meer informatie over het Beleidskader is te vinden op https://www.amsterdam.nl/parkeren-verkeer/infrastructuur/verkeersnetten


Plusnetten

Gericht op het bieden van (doorstroom)kwaliteit voor grote verkeersstromen met de hoogste prioriteit als er afwegingen gemaakt moeten worden tussen netwerken.


Hoofdnetten

Gericht op het behouden van voldoende ruimte om het verkeer af te kunnen wikkelen.",https://maps.amsterdam.nl/plushoofdnetten,PlainVectorRegion,PatchDS,"Geometry: The layer contains polygon areas for pedestrian plus networks, but they are not a complete partition of the city; topology hints show low shared boundaries and low fill ratios, which fits isolated region polygons rather than a tessellation. | Entity: The layer is about Amsterdam’s plus/hoofdnet policy areas for pedestrians, i.e. bounded zones where a transport-policy condition and priority applies. Despite network keywords, the region polygons are not the network itself but selected areas of applicability, so PatchDS fits best.","The layer contains polygon areas for pedestrian plus networks, but they are not a complete partition of the city; topology hints show low shared boundaries and low fill ratios, which fits isolated region polygons rather than a tessellation.","The layer is about Amsterdam’s plus/hoofdnet policy areas for pedestrians, i.e. bounded zones where a transport-policy condition and priority applies. Despite network keywords, the region polygons are not the network itself but selected areas of applicability, so PatchDS fits best.","PlainVectorRegion -> PatchDS (selected bounded policy/phenomenon areas, after ruling out NetworkDS)",,0.94,0.96,0.92,V3_GPT_5.5
72,Privacy - Masten,Privacy - Masts,https://maps.amsterdam.nl/open_geodata/?k=304,https://maps.amsterdam.nl/privacy,PRIVACY_AISMASTEN,PointDS,ObjectDS,Persoonsgegevensverwerking in de openbare ruimte,"Persoonsgegevensverwerkingen onder verantwoordelijkheid van het college van B&W van de gemeente Amsterdam in de openbare ruimte van de gemeente Amsterdam.


Deze kaart vertelt u waar onder verantwoordelijkheid van het college van B&W van de gemeente Amsterdam in de openbare ruimte persoonsgegevens verwerkt worden, en voor welk doel dit gebeurt. De Algemene Verordening Gegevensbescherming (AVG) is van toepassing op deze persoonsgegevensverwerkingen. 
Klik op een gekleurde stip op de kaart voor de privacyverklaring die bij een bepaalde camera of sensor hoort. In deze privacyverklaring staat meer gedetailleerde informatie over hoe de gemeente Amsterdam met uw persoonsgegevens omgaat. 

Als u informatie wilt over de verwerking van uw persoonsgegevens door de gemeente Amsterdam die niet in de openbare ruimte plaatsvinden, of als u wilt weten hoe u een klacht kunt indienen, klik dan hier.

N.B. De camera’s die onder verantwoordelijkheid van de burgemeester in het kader van de handhaving van de openbare orde zijn geplaatst, vallen niet onder de AVG en staan niet op deze kaart. De locaties van deze openbare-orde-camera’s treft u elders op de website van de gemeente Amsterdam aan.",https://maps.amsterdam.nl/privacy,PointDS,ObjectDS,"Geometry: The layer is described as colored dots for cameras/sensors, and all features are Points, so this is a point dataset. | Entity: The layer maps discrete point locations of identifiable masts/cameras/sensors with privacy statements; the points represent real-world assets/objects, not measurements or events. PointDS branch Q4 selects ObjectDS.","The layer is described as colored dots for cameras/sensors, and all features are Points, so this is a point dataset.","The layer maps discrete point locations of identifiable masts/cameras/sensors with privacy statements; the points represent real-world assets/objects, not measurements or events. PointDS branch Q4 selects ObjectDS.","Branch A — PointDS, Q4 A: distinct real-world thing/facility/object -> ObjectDS",,0.97,0.99,0.95,V3_GPT_5.5
73,Privacy - Overig,Privacy - Other,https://maps.amsterdam.nl/open_geodata/?k=306,https://maps.amsterdam.nl/privacy,PRIVACY_OVERIG,PointDS,ObjectDS,Persoonsgegevensverwerking in de openbare ruimte,"Persoonsgegevensverwerkingen onder verantwoordelijkheid van het college van B&W van de gemeente Amsterdam in de openbare ruimte van de gemeente Amsterdam.


Deze kaart vertelt u waar onder verantwoordelijkheid van het college van B&W van de gemeente Amsterdam in de openbare ruimte persoonsgegevens verwerkt worden, en voor welk doel dit gebeurt. De Algemene Verordening Gegevensbescherming (AVG) is van toepassing op deze persoonsgegevensverwerkingen. 
Klik op een gekleurde stip op de kaart voor de privacyverklaring die bij een bepaalde camera of sensor hoort. In deze privacyverklaring staat meer gedetailleerde informatie over hoe de gemeente Amsterdam met uw persoonsgegevens omgaat. 

Als u informatie wilt over de verwerking van uw persoonsgegevens door de gemeente Amsterdam die niet in de openbare ruimte plaatsvinden, of als u wilt weten hoe u een klacht kunt indienen, klik dan hier.

N.B. De camera’s die onder verantwoordelijkheid van de burgemeester in het kader van de handhaving van de openbare orde zijn geplaatst, vallen niet onder de AVG en staan niet op deze kaart. De locaties van deze openbare-orde-camera’s treft u elders op de website van de gemeente Amsterdam aan.",https://maps.amsterdam.nl/privacy,PointDS,ObjectDS,"Geometry: The layer represents privacy-related camera/sensor locations shown as colored dots, and all features are Points. | Entity: The layer shows point locations for privacy statements tied to specific cameras or sensors in public space, so each point primarily represents a discrete real-world object/site rather than a measurement, event, or amount. The decisive rule is the PointDS branch: distinguish point objects from point measures; here it is ObjectDS.","The layer represents privacy-related camera/sensor locations shown as colored dots, and all features are Points.","The layer shows point locations for privacy statements tied to specific cameras or sensors in public space, so each point primarily represents a discrete real-world object/site rather than a measurement, event, or amount. The decisive rule is the PointDS branch: distinguish point objects from point measures; here it is ObjectDS.","PointDS branch, Q4A -> ObjectDS",,0.935,0.99,0.88,V3_GPT_5.5
74,Privacy - Wagenparkscan,Privacy - Car fleet scan,https://maps.amsterdam.nl/open_geodata/?k=305,https://maps.amsterdam.nl/privacy,PRIVACY_WAGENPARKSCAN,PointDS,ObjectDS,Persoonsgegevensverwerking in de openbare ruimte,"Persoonsgegevensverwerkingen onder verantwoordelijkheid van het college van B&W van de gemeente Amsterdam in de openbare ruimte van de gemeente Amsterdam.


Deze kaart vertelt u waar onder verantwoordelijkheid van het college van B&W van de gemeente Amsterdam in de openbare ruimte persoonsgegevens verwerkt worden, en voor welk doel dit gebeurt. De Algemene Verordening Gegevensbescherming (AVG) is van toepassing op deze persoonsgegevensverwerkingen. 
Klik op een gekleurde stip op de kaart voor de privacyverklaring die bij een bepaalde camera of sensor hoort. In deze privacyverklaring staat meer gedetailleerde informatie over hoe de gemeente Amsterdam met uw persoonsgegevens omgaat. 

Als u informatie wilt over de verwerking van uw persoonsgegevens door de gemeente Amsterdam die niet in de openbare ruimte plaatsvinden, of als u wilt weten hoe u een klacht kunt indienen, klik dan hier.

N.B. De camera’s die onder verantwoordelijkheid van de burgemeester in het kader van de handhaving van de openbare orde zijn geplaatst, vallen niet onder de AVG en staan niet op deze kaart. De locaties van deze openbare-orde-camera’s treft u elders op de website van de gemeente Amsterdam aan.",https://maps.amsterdam.nl/privacy,PointDS,ObjectDS,"Geometry: The layer is described as clickable colored dots for cameras/sensors, and all features are points (7 Point geometries), so this is a point dataset. | Entity: The points represent identifiable camera/sensor privacy locations with names, addresses, and linked privacy statements, so the mapped thing is each discrete object/site rather than a measurement or event. PointDS branch Q4 -> ObjectDS.","The layer is described as clickable colored dots for cameras/sensors, and all features are points (7 Point geometries), so this is a point dataset.","The points represent identifiable camera/sensor privacy locations with names, addresses, and linked privacy statements, so the mapped thing is each discrete object/site rather than a measurement or event. PointDS branch Q4 -> ObjectDS.","Branch A (Points), Q4 A -> ObjectDS",,0.96,0.99,0.93,V3_GPT_5.5
