RowIndex,Title,EnglishTitle,PageLink,MapLink,Kaartlaag,Geometry,Entity,GPTGeometry,GPTEntity,GPTReasoningSummary,GPTError,GPTConfidence,RunID
74,Privacy - Wagenparkscan,Privacy - Car fleet scan,https://maps.amsterdam.nl/open_geodata/?k=305,https://maps.amsterdam.nl/privacy,PRIVACY_WAGENPARKSCAN,PointDS,ObjectDS,PointDS,ObjectDS,"Point locations mark named scan/measurement sites for the car fleet scan; these are identifiable real-world locations with addresses, so PointDS + ObjectDS.",,0.98,Baseline_gpt
75,Verkiezingen Provinciale Staten 2019,Elections Provinces 2019,https://maps.amsterdam.nl/open_geodata/?k=280,https://maps.amsterdam.nl/provincialestaten2019,PS19,PointDS,EventDS,PointDS,ObjectDS,"Point layer of polling locations/stemlocaties for the 2019 provincial elections; the features are distinct voting places/objects with numeric vote attributes, so this is ObjectDS, not AmountDS.",,0.95,Baseline_gpt
76,Rainproof - Hoog grondwater,Rainproof - High groundwater,https://maps.amsterdam.nl/open_geodata/?k=290,https://maps.amsterdam.nl/rainproof,RAINPROOF_DRAINAGE,PlainVectorRegion,PatchDS,PlainVectorRegion,PatchDS,"Polygon areas are selected drainage-relevant zones, not a full tessellation or reporting units. The key meaning is where drainage is possible or not, so this fits a bounded phenomenon patch rather than coverage or lattice.",,0.82,Baseline_gpt
77,Rainproof - Hydro-eenheden,Rainproof - Hydro units,https://maps.amsterdam.nl/open_geodata/?k=289,https://maps.amsterdam.nl/rainproof,RAINPROOF_HYDRO_EENHEDEN,PlainVectorRegion,ObjectDS,PlainVectorRegion,PatchDS,"Polygons are discrete hydro units, not a full tessellation or reporting grid. The layer represents selected bounded Rainproof solution/target areas, so PatchDS is the best fit.",,0.93,Baseline_gpt
78,Rainproof - Knelpunten,Rainproof - Bottlenecks,https://maps.amsterdam.nl/open_geodata/?k=288,https://maps.amsterdam.nl/rainproof,RAINPROOF_KNELPUNTEN,PlainVectorRegion,ObjectDS,PlainVectorRegion,PatchDS,"Polygon areas mark rainproof bottleneck zones/affected areas, not a full tessellation or reporting units. The decisive rule is patch: selected bounded phenomenon areas with urgency attributes.",,0.94,Baseline_gpt
79,Rainproof - Polderriool,Rainproof - Polder sewerage,https://maps.amsterdam.nl/open_geodata/?k=291,https://maps.amsterdam.nl/rainproof,RAINPROOF_POLDERRIOOL,PlainVectorRegion,PatchDS,PlainVectorRegion,ObjectDS,"Discrete polygon features marking named sewerage locations/projects, not a full tessellation or coverage; classify as identifiable objects (object rule).",,0.86,Baseline_gpt
80,Religie,Religion,https://maps.amsterdam.nl/open_geodata/?k=314,https://maps.amsterdam.nl/religie,RELIGIE,PointDS,ObjectDS,PointDS,ObjectDS,"Point features representing identifiable religious buildings/addresses, so geometry is PointDS and the main phenomenon is discrete real-world objects (religious sites), not measurements or events.",,0.99,Baseline_gpt
81,Voetpaden breedte,Sidewalks width,https://maps.amsterdam.nl/open_geodata/?k=299,https://maps.amsterdam.nl/sidewalks,SIDEWALKS,LineDS,NetworkDS,LineDS,NetworkDS,"LineString features describe sidewalk segments along streets, so the layer is a connected route/infrastructure network; width and obstacle attributes are secondary, not the main phenomenon.",,0.98,Baseline_gpt
82,Snorfiets naar de rijbaan,Mopeds on the roadway,https://maps.amsterdam.nl/open_geodata/?k=265,https://maps.amsterdam.nl/snorfietsnaarrijbaan,SNORFIETSLIJNEN,LineDS,NetworkDS,LineDS,NetworkDS,"LineString features describe mopeds/roads routing on specific street segments, so this is a connected transport network layer rather than objects or amounts.",,0.98,Baseline_gpt
83,Openbare Sportplekken,Public playgrounds,https://maps.amsterdam.nl/open_geodata/?k=56,https://maps.amsterdam.nl/sport,SPORT_OPENBAAR,PointDS,ObjectDS,PointDS,ObjectDS,"Point layer of identifiable public sports/playground facilities; the point locations represent distinct objects, and the numeric Oppervlak is just an attribute, not the main mapped phenomenon.",,0.98,Baseline_gpt
84,Stadslandbouw (locaties),City farming (locations),https://maps.amsterdam.nl/open_geodata/?k=62,https://maps.amsterdam.nl/stadslandbouw,STADSLANDBOUW_PUNT,PointDS,ObjectDS,PointDS,ObjectDS,"Point locations of city farming sites; each feature is a distinct real-world object/place (garden, farm, nursery), so ObjectDS with PointDS geometry.",,0.98,Baseline_gpt
85,Stadslandbouw (terreinen),City farming (terrains),https://maps.amsterdam.nl/open_geodata/?k=76,https://maps.amsterdam.nl/stadslandbouw,STADSLANDBOUW_VLAK,PlainVectorRegion,ObjectDS,PlainVectorRegion,ObjectDS,"Polygon features represent discrete city farming sites/parks with names, addresses, and websites, so this is an object layer rather than a tessellation or patch. The decisive rule is identifiable bounded objects.",,0.98,Baseline_gpt
86,Stadsloods,City pilot,https://maps.amsterdam.nl/open_geodata/?k=66,https://maps.amsterdam.nl/stadsloods,STADSLOODS,PointDS,ObjectDS,PointDS,ObjectDS,"Point features represent identifiable city-pilot initiatives/activities at locations; the year is just an attribute, so this is an object layer on points rather than an amount or event layer.",,0.96,Baseline_gpt
87,Stadsstraten,Major streets,https://maps.amsterdam.nl/open_geodata/?k=275,https://maps.amsterdam.nl/stadsstraat,STADSSTRAAT,LineDS,NetworkDS,LineDS,NetworkDS,"LineString layer of major streets; the decisive rule is network because it represents a connected street/route system, not numeric amounts.",,0.98,Baseline_gpt
88,Stadswarmtekoude - transport,District heating cooling - transport,https://maps.amsterdam.nl/open_geodata/?k=224,https://maps.amsterdam.nl/stadswarmtekoude,STADSWARMTEKOUDE_TRANSPORT,LineDS,NetworkDS,LineDS,NetworkDS,"Line geometries showing district heating/cooling transport infrastructure; decisive rule is network/route system, with status/type as attributes.",,0.99,Baseline_gpt
89,Stadswarmtekoude - wijk,District heating cooling - neighbourhood,https://maps.amsterdam.nl/open_geodata/?k=301,https://maps.amsterdam.nl/stadswarmtekoude,STADSWARMTEKOUDE_WIJK,PlainVectorRegion,PatchDS,PlainVectorRegion,PatchDS,"Polygon features show selected district heating/cooling areas by network type and status; they are bounded project zones, not a tessellation or reporting units, so PatchDS.",,0.93,Baseline_gpt
90,Woningbouwplannen - Strategische ruimte en Verkenning,Housing plans - Strategic space,https://maps.amsterdam.nl/open_geodata/?k=226,https://maps.amsterdam.nl/woningbouwplannen,STRATEGISCHERUIMTE,PlainVectorRegion,ObjectDS,PlainVectorRegion,PatchDS,"Polygon areas show selected strategic housing-plan zones rather than a full tessellation; they are bounded development/vision areas with attributes like project name and max housing count, so PatchDS fits better than AmountDS or ObjectDS.",,0.83,Baseline_gpt
91,Streekproducten,Local farming products,https://maps.amsterdam.nl/open_geodata/?k=58,https://maps.amsterdam.nl/streekproducten,STREEKPRODUCTEN,PointDS,ObjectDS,PointDS,ObjectDS,"Point features represent distinct local farming businesses/venues with names and addresses, so this is an object layer based on points, not a measurement or event layer.",,0.98,Baseline_gpt
92,Tram- en metrolijnen 2018,Tram and metro lines 2018,https://maps.amsterdam.nl/open_geodata/?k=321,https://maps.amsterdam.nl/trammetro,TRAMMETRO_LIJNEN_2018,LineDS,NetworkDS,LineDS,NetworkDS,"LineString features represent tram and metro route lines; the decisive rule is network/route system, not the categorical line attributes.",,0.99,Baseline_gpt
93,Tram- en metrolijnen 2020,Tram and metro lines 2020,https://maps.amsterdam.nl/open_geodata/?k=220,https://maps.amsterdam.nl/trammetro,TRAMMETRO_LIJNEN_2020,LineDS,NetworkDS,LineDS,NetworkDS,"LineString features represent tram and metro routes; this is a transport network, so use LineDS + NetworkDS.",,0.99,Baseline_gpt
94,Tramhaltes en metrostations 2018,Tram stops and metro stations 2018,https://maps.amsterdam.nl/open_geodata/?k=322,https://maps.amsterdam.nl/trammetro,TRAMMETRO_PUNTEN_2018,PointDS,ObjectDS,PointDS,ObjectDS,"Point features represent discrete tram stops and metro stations; the numeric radius and line fields are attributes, not the main phenomenon, so this is a point object layer.",,0.99,Baseline_gpt
95,Tramhaltes en metrostations 2020,Tram stops and metro stations 2020,https://maps.amsterdam.nl/open_geodata/?k=221,https://maps.amsterdam.nl/trammetro,TRAMMETRO_PUNTEN_2020,PointDS,ObjectDS,PointDS,ObjectDS,Point geometry with named tram stops and metro stations; the layer represents discrete transport facilities (object) rather than measurements or events.,,0.99,Baseline_gpt
96,Verkeerslichten,Traffic lights,https://maps.amsterdam.nl/open_geodata/?k=61,https://maps.amsterdam.nl/verkeerslichten,VERKEERSLICHTEN,PointDS,ObjectDS,PointDS,ObjectDS,"Point features represent distinct traffic light locations/controlled intersections, so this is a point object layer. Numeric fields are just attributes (IDs and dates), not the main phenomenon.",,0.98,Baseline_gpt
97,Verkeersprognoses,Traffic prognosis,https://maps.amsterdam.nl/open_geodata/?k=253,https://maps.amsterdam.nl/verkeersprognoses,VERKEERSPROGNOSE,LineDS,NetworkDS,LineDS,AmountDS,"Line network of road links with traffic forecast volumes; geometry is lines and the main phenomenon is numeric traffic amount, so AmountDS with LineDS.",,0.97,Baseline_gpt
98,Verkiezingen Tweede Kamer 2017,Elections Parliament 2017,https://maps.amsterdam.nl/open_geodata/?k=217,https://maps.amsterdam.nl/verkiezingen2017,VERKIEZINGEN2017,PointDS,ObjectDS,PointDS,ObjectDS,"Point layer of election polling/stem locations; each point is a distinct voting place with vote-count attributes, so the decisive rule is object points rather than amount or event.",,0.98,Baseline_gpt
99,Vervangen bomen,Tree replacement,https://maps.amsterdam.nl/open_geodata/?k=296,https://maps.amsterdam.nl/vervangen_bomen,VERVANGENBOMEN,PointDS,ObjectDS,PointDS,ObjectDS,"Point features represent individual trees with IDs, species, planting year, and size classes; this is an object layer, not a point-measures or amount map.",,0.98,Baseline_gpt
100,Verkeersinformatiesystemen,Traffic Information Systems,https://maps.amsterdam.nl/open_geodata/?k=182,https://maps.amsterdam.nl/vis,VIS,PointDS,ObjectDS,PointDS,ObjectDS,"Point features represent distinct traffic information system devices (cameras/displays/signs) with identifiers and locations, so this is a point object layer, not an amount or measurement layer.",,0.98,Baseline_gpt
101,Verkeersinformatiesystemen - BFA,Traffic Information Systems - BFA,https://maps.amsterdam.nl/open_geodata/?k=266,https://maps.amsterdam.nl/vis,VIS_BFA,PointDS,ObjectDS,PointDS,ObjectDS,"Point features represent distinct traffic information system installations (BFA devices/pollers) with IDs, type, location, and management attributes, so this is an object layer, not a measurement or event layer.",,0.96,Baseline_gpt
102,Broedende vogels,Breeding birds,https://maps.amsterdam.nl/open_geodata/?k=87,https://maps.amsterdam.nl/vogels,VOGELS,PointDS,ObjectDS,PointDS,ObjectDS,"Point features mark discrete breeding bird nesting locations/addresses; numeric year fields are attributes of those object locations, so use PointDS + ObjectDS.",,0.94,Baseline_gpt
103,Vondelpark zitbanken,Vondelpark benches,https://maps.amsterdam.nl/open_geodata/?k=248,https://maps.amsterdam.nl/vondelpark_zitbanken,VONDELPARK_ZITBANKEN,PointDS,ObjectDS,PointDS,ObjectDS,"Point features represent individual benches in Vondelpark, a set of identifiable real-world objects. Numeric fields like rotation are just attributes, so this is ObjectDS rather than AmountDS.",,0.99,Baseline_gpt
104,Walkability,Walkability,https://maps.amsterdam.nl/open_geodata/?k=298,https://maps.amsterdam.nl/walkability,WALKABILITY,LineDS,NetworkDS;ObjectDS,LineDS,NetworkDS,"LineString street segments for walkability; this is a connected route/street system, so NetworkDS. The numeric straatvaknummer is just an identifier, not the main phenomenon.",,0.98,Baseline_gpt
105,Wandkunst,Wall art,https://maps.amsterdam.nl/open_geodata/?k=272,https://maps.amsterdam.nl/wandkunst,WANDKUNST,PointDS,ObjectDS,PointDS,ObjectDS,"Point features mark individual wall-art works at specific addresses, so this is a point object layer rather than measurements or events.",,0.98,Baseline_gpt
106,Welstandniveaus bebouwing,Wealth levels building,https://maps.amsterdam.nl/open_geodata/?k=173,https://maps.amsterdam.nl/welstand,WELSTAND_NIVEAUS,VectorTessellation,CoverageDS,PlainVectorRegion,CoverageDS,"Polygon areas classify the city into welstand niveau categories; this is a full-area thematic coverage, not a tessellation of reporting units or selected patches.",,0.97,Baseline_gpt
107,Welstandsystemen bebouwing,Wealth systems building,https://maps.amsterdam.nl/open_geodata/?k=174,https://maps.amsterdam.nl/welstand,WELSTAND_SYSTEMEN,VectorTessellation,CoverageDS,PlainVectorRegion,CoverageDS,"Polygon regions form a thematic area-wide classification of building/urban style systems, not reporting units or discrete objects; best fits coverage over discrete regions.",,0.91,Baseline_gpt
108,Amsterdam onder vuur in WOII,Amsterdam under attack in WWII,https://maps.amsterdam.nl/open_geodata/?k=100,https://maps.amsterdam.nl/woii,WOII,PointDS,EventDS,PointDS,EventDS,"Point features mark WWII attack/incidence locations with dates and descriptions, so the layer is mainly an event map of occurrences rather than objects or measurements.",,0.95,Baseline_gpt
109,Woningbouwplannen,Housing plans,https://maps.amsterdam.nl/open_geodata/?k=142,https://maps.amsterdam.nl/woningbouwplannen,WONINGBOUWPLANNEN,PlainVectorRegion,ObjectDS,PlainVectorRegion,ObjectDS,"Polygons represent discrete housing development projects/plans rather than a full-area tessellation; the decisive rule is object/project mapping with numeric attributes as counts, not the main phenomenon.",,0.95,Baseline_gpt
110,Zelfbouwkavels,Do-it-yourself plots,https://maps.amsterdam.nl/open_geodata/?k=60,https://maps.amsterdam.nl/zelfbouwkavels,ZELFBOUWKAVELS,PointDS,ObjectDS,PointDS,ObjectDS,"Point features represent individual do-it-yourself plot/project locations, not measurements or events. The decisive rule is point objects with named projects and facility-like attributes, so ObjectDS.",,0.97,Baseline_gpt
111,Zonnepanelen op erfgoed,Solar panels on heritage,https://maps.amsterdam.nl/open_geodata/?k=320,https://maps.amsterdam.nl/zonnedaken_erfgoed,ZONNEDAKEN_ERFGOED,PlainVectorRegion,ObjectDS,PlainVectorRegion,CoverageDS,"Polygon regions represent area-wide categorical coverage of heritage/suitability classes for solar panels, not reporting units or discrete objects; therefore PlainVectorRegion + CoverageDS.",,0.95,Baseline_gpt
112,Zonnepanelen,Solar panels,https://maps.amsterdam.nl/open_geodata/?k=251,https://maps.amsterdam.nl/zonnepanelen,ZONNEPANELEN2017,PointDS,AmountDS,PointDS,ObjectDS,"Point features represent solar panel installations/locations rather than sampled measurements; numeric fields are attributes (detected panels, power) of those objects, so classify as ObjectDS.",,0.97,Baseline_gpt
113,Zwemwater,Swimming water,https://maps.amsterdam.nl/open_geodata/?k=218,https://maps.amsterdam.nl/zwemwater,ZWEMWATER,PointDS,ObjectDS,PointDS,ObjectDS,"Point features marking named swimming locations/facilities; the decisive rule is ObjectDS for distinct real-world places, with PointDS geometry.",,0.99,Baseline_gpt
