RowIndex,Title,EnglishTitle,PageLink,MapLink,Kaartlaag,Geometry,Entity,GPTGeometry,GPTEntity,GPTReasoningSummary,GPTError,GPTConfidence,RunID
74,Privacy - Wagenparkscan,Privacy - Car fleet scan,https://maps.amsterdam.nl/open_geodata/?k=305,https://maps.amsterdam.nl/privacy,PRIVACY_WAGENPARKSCAN,PointDS,ObjectDS,PointDS,ObjectDS,"Point geometry with named locations/addresses for privacy car fleet scan sites; the points represent distinct monitoring locations/objects, not measurements or events.",,0.92,V2_gpt
75,Verkiezingen Provinciale Staten 2019,Elections Provinces 2019,https://maps.amsterdam.nl/open_geodata/?k=280,https://maps.amsterdam.nl/provincialestaten2019,PS19,PointDS,EventDS,PointDS,ObjectDS,"Point geometry with 750 polling-location features; the layer maps distinct stemlocaties/Stemdistrict voting places, so ObjectDS fits better than AmountDS. The election counts are attributes of those point objects, not the main mapped phenomenon.",,0.91,V2_gpt
76,Rainproof - Hoog grondwater,Rainproof - High groundwater,https://maps.amsterdam.nl/open_geodata/?k=290,https://maps.amsterdam.nl/rainproof,RAINPROOF_DRAINAGE,PlainVectorRegion,PatchDS,PlainVectorRegion,PatchDS,"Polygons are selected rainproof drainage areas, not a full tessellation or reporting-unit map; the layer maps where high groundwater drainage is possible, so PatchDS fits best.",,0.88,V2_gpt
77,Rainproof - Hydro-eenheden,Rainproof - Hydro units,https://maps.amsterdam.nl/open_geodata/?k=289,https://maps.amsterdam.nl/rainproof,RAINPROOF_HYDRO_EENHEDEN,PlainVectorRegion,ObjectDS,PlainVectorRegion,PatchDS,"Polygon areas represent Rainproof hydro units tied to neighborhood solutions for stormwater overlast, so they are selected phenomenon zones rather than a full tessellation or reporting-unit lattice. PatchDS fits the bounded applicability/affected areas; geometry is PlainVectorRegion because the polygons do not form a complete partition.",,0.89,V2_gpt
78,Rainproof - Knelpunten,Rainproof - Bottlenecks,https://maps.amsterdam.nl/open_geodata/?k=288,https://maps.amsterdam.nl/rainproof,RAINPROOF_KNELPUNTEN,PlainVectorRegion,ObjectDS,VectorTessellation,PatchDS,"Polygons represent rainproof bottleneck areas/urgent water problem zones rather than discrete objects; the layer is selected phenomenon areas, not a full coverage class or reporting-unit lattice. Reporting-unit terms appear in names, but the decisive rule is PatchDS for bounded affected zones.",,0.91,V2_gpt
79,Rainproof - Polderriool,Rainproof - Polder sewerage,https://maps.amsterdam.nl/open_geodata/?k=291,https://maps.amsterdam.nl/rainproof,RAINPROOF_POLDERRIOOL,PlainVectorRegion,PatchDS,PlainVectorRegion,PatchDS,"Polygon features are discrete selected areas for Rainproof polder sewerage locations, not a full tessellation or reporting units; the layer is best read as bounded intervention zones/areas of applicability, so PatchDS.",,0.86,V2_gpt
80,Religie,Religion,https://maps.amsterdam.nl/open_geodata/?k=314,https://maps.amsterdam.nl/religie,RELIGIE,PointDS,ObjectDS,PointDS,ObjectDS,"Point geometry with 319 individual religious buildings/locations; the mapped phenomenon is identifiable places/facilities (religious sites), so ObjectDS.",,0.99,V2_gpt
81,Voetpaden breedte,Sidewalks width,https://maps.amsterdam.nl/open_geodata/?k=299,https://maps.amsterdam.nl/sidewalks,SIDEWALKS,LineDS,NetworkDS,LineDS,PatchDS,"Line geometry with sidewalk segments; the layer mainly maps sidewalk width and space-claim conditions along street segments, which are treated as applied zones/phenomenon extents rather than discrete objects or a transport network.",,0.93,V2_gpt
82,Snorfiets naar de rijbaan,Mopeds on the roadway,https://maps.amsterdam.nl/open_geodata/?k=265,https://maps.amsterdam.nl/snorfietsnaarrijbaan,SNORFIETSLIJNEN,LineDS,NetworkDS,LineDS,NetworkDS,"Line geometry with street/road segments for mopeds on the roadway; this is a connected transport route system, so NetworkDS is the decisive entity choice.",,0.98,V2_gpt
83,Openbare Sportplekken,Public playgrounds,https://maps.amsterdam.nl/open_geodata/?k=56,https://maps.amsterdam.nl/sport,SPORT_OPENBAAR,PointDS,ObjectDS,PointDS,ObjectDS,"Point geometry with 818 public playground/sport facility locations; the mapped features are identifiable objects/places, not measurements or events.",,0.98,V2_gpt
84,Stadslandbouw (locaties),City farming (locations),https://maps.amsterdam.nl/open_geodata/?k=62,https://maps.amsterdam.nl/stadslandbouw,STADSLANDBOUW_PUNT,PointDS,ObjectDS,PointDS,ObjectDS,"Point features represent city farming locations/sites with names, addresses, and project/status attributes; this is a set of identifiable objects, not a measurement or event layer.",,0.98,V2_gpt
85,Stadslandbouw (terreinen),City farming (terrains),https://maps.amsterdam.nl/open_geodata/?k=76,https://maps.amsterdam.nl/stadslandbouw,STADSLANDBOUW_VLAK,PlainVectorRegion,ObjectDS,PlainVectorRegion,ObjectDS,"Polygons represent named city farming sites/parks with addresses and websites, so the mapped features are discrete objects; they are not a full tessellation or a patch/policy area.",,0.94,V2_gpt
86,Stadsloods,City pilot,https://maps.amsterdam.nl/open_geodata/?k=66,https://maps.amsterdam.nl/stadsloods,STADSLOODS,PointDS,ObjectDS,PointDS,ObjectDS,"Point features represent distinct city pilot initiatives/locations (initiative, activity, sector, year); this is an object layer, not a measurement or event layer.",,0.97,V2_gpt
87,Stadsstraten,Major streets,https://maps.amsterdam.nl/open_geodata/?k=275,https://maps.amsterdam.nl/stadsstraat,STADSSTRAAT,LineDS,NetworkDS,LineDS,NetworkDS,"Major streets are a connected street system, and the features are LineStrings; decisive rule is NetworkDS for route/street infrastructure.",,0.99,V2_gpt
88,Stadswarmtekoude - transport,District heating cooling - transport,https://maps.amsterdam.nl/open_geodata/?k=224,https://maps.amsterdam.nl/stadswarmtekoude,STADSWARMTEKOUDE_TRANSPORT,LineDS,NetworkDS,LineDS,NetworkDS,"LineString features and the title/attributes indicate a district heating/cooling transport system, so the decisive rule is network infrastructure.",,0.99,V2_gpt
89,Stadswarmtekoude - wijk,District heating cooling - neighbourhood,https://maps.amsterdam.nl/open_geodata/?k=301,https://maps.amsterdam.nl/stadswarmtekoude,STADSWARMTEKOUDE_WIJK,PlainVectorRegion,PatchDS,VectorTessellation,PatchDS,"Polygon layer of many neighbourhood zones for district heating/cooling; the areas are selected applicability/phenomenon zones rather than reporting units or full coverage, so VectorTessellation + PatchDS.",,0.87,V2_gpt
90,Woningbouwplannen - Strategische ruimte en Verkenning,Housing plans - Strategic space,https://maps.amsterdam.nl/open_geodata/?k=226,https://maps.amsterdam.nl/woningbouwplannen,STRATEGISCHERUIMTE,PlainVectorRegion,ObjectDS,PlainVectorRegion,PatchDS,"Polygon areas depict strategic housing development zones/areas of intervention, not a full tessellation or reporting units. The decisive rule is PatchDS for bounded phenomenon/policy areas; geometry is PlainVectorRegion because the polygons do not form a complete partition.",,0.91,V2_gpt
91,Streekproducten,Local farming products,https://maps.amsterdam.nl/open_geodata/?k=58,https://maps.amsterdam.nl/streekproducten,STREEKPRODUCTEN,PointDS,ObjectDS,PointDS,ObjectDS,"Point features represent individual local farming products businesses/locations with names, addresses, products, and websites, so this is a point object layer rather than measures, events, or a network.",,0.98,V2_gpt
92,Tram- en metrolijnen 2018,Tram and metro lines 2018,https://maps.amsterdam.nl/open_geodata/?k=321,https://maps.amsterdam.nl/trammetro,TRAMMETRO_LIJNEN_2018,LineDS,NetworkDS,LineDS,NetworkDS,LineString features representing tram and metro lines; decisive rule is connected transport network infrastructure.,,0.99,V2_gpt
93,Tram- en metrolijnen 2020,Tram and metro lines 2020,https://maps.amsterdam.nl/open_geodata/?k=220,https://maps.amsterdam.nl/trammetro,TRAMMETRO_LIJNEN_2020,LineDS,NetworkDS,LineDS,NetworkDS,"LineString features named tram and metro lines; the decisive rule is network infrastructure/route system, so Geometry is LineDS and Entity is NetworkDS.",,0.99,V2_gpt
94,Tramhaltes en metrostations 2018,Tram stops and metro stations 2018,https://maps.amsterdam.nl/open_geodata/?k=322,https://maps.amsterdam.nl/trammetro,TRAMMETRO_PUNTEN_2018,PointDS,ObjectDS,PointDS,ObjectDS,"Point features representing tram stops and metro stations; the mapped phenomenon is identifiable transit objects, not amounts or events.",,0.98,V2_gpt
95,Tramhaltes en metrostations 2020,Tram stops and metro stations 2020,https://maps.amsterdam.nl/open_geodata/?k=221,https://maps.amsterdam.nl/trammetro,TRAMMETRO_PUNTEN_2020,PointDS,ObjectDS,PointDS,ObjectDS,"Point geometries for tram stops and metro stations; each point is a distinct transit object/facility, not a measurement or event.",,0.99,V2_gpt
96,Verkeerslichten,Traffic lights,https://maps.amsterdam.nl/open_geodata/?k=61,https://maps.amsterdam.nl/verkeerslichten,VERKEERSLICHTEN,PointDS,ObjectDS,PointDS,ObjectDS,"Point features represent individual traffic light locations/intersections, so the layer maps distinct objects rather than measurements, events, or areas.",,0.98,V2_gpt
97,Verkeersprognoses,Traffic prognosis,https://maps.amsterdam.nl/open_geodata/?k=253,https://maps.amsterdam.nl/verkeersprognoses,VERKEERSPROGNOSE,LineDS,NetworkDS,LineDS,AmountDS,"Line geometries with road names/link IDs and traffic forecast counts by time/vehicle type; this is a line-based amount layer, not a generic network map.",,0.98,V2_gpt
98,Verkiezingen Tweede Kamer 2017,Elections Parliament 2017,https://maps.amsterdam.nl/open_geodata/?k=217,https://maps.amsterdam.nl/verkiezingen2017,VERKIEZINGEN2017,PointDS,ObjectDS,PointDS,ObjectDS,"Point features represent individual voting locations (stemlocaties) such as schools and buildings; the numeric vote fields are attributes, not the main mapped phenomenon. ObjectDS fits the mapped places, and PointDS follows the point geometry.",,0.98,V2_gpt
99,Vervangen bomen,Tree replacement,https://maps.amsterdam.nl/open_geodata/?k=296,https://maps.amsterdam.nl/vervangen_bomen,VERVANGENBOMEN,PointDS,ObjectDS,PointDS,ObjectDS,"Point geometry with tree-specific identifiers and species/plant-year attributes; the mapped features are individual trees as discrete objects, not amounts or events.",,0.98,V2_gpt
100,Verkeersinformatiesystemen,Traffic Information Systems,https://maps.amsterdam.nl/open_geodata/?k=182,https://maps.amsterdam.nl/vis,VIS,PointDS,ObjectDS,PointDS,ObjectDS,"Point geometry with 566 mapped traffic information system devices (cameras, displays, detectors, etc.); the layer is about identifiable installed objects, not measurements or network lines.",,0.98,V2_gpt
101,Verkeersinformatiesystemen - BFA,Traffic Information Systems - BFA,https://maps.amsterdam.nl/open_geodata/?k=266,https://maps.amsterdam.nl/vis,VIS_BFA,PointDS,ObjectDS,PointDS,ObjectDS,"Point features represent individual traffic information system installations/controlled access points (BFA objects). The layer is about identifiable facilities/assets, not measurements or events.",,0.97,V2_gpt
102,Broedende vogels,Breeding birds,https://maps.amsterdam.nl/open_geodata/?k=87,https://maps.amsterdam.nl/vogels,VOGELS,PointDS,ObjectDS,PointDS,ObjectDS,"Point geometry with each feature representing a breeding-bird observation/location tied to a street address or nesting place; not a measurement layer, so ObjectDS fits best.",,0.97,V2_gpt
103,Vondelpark zitbanken,Vondelpark benches,https://maps.amsterdam.nl/open_geodata/?k=248,https://maps.amsterdam.nl/vondelpark_zitbanken,VONDELPARK_ZITBANKEN,PointDS,ObjectDS,PointDS,ObjectDS,"Point geometries for individual benches; the mapped thing is the bench itself, so ObjectDS (not amount or event).",,0.99,V2_gpt
104,Walkability,Walkability,https://maps.amsterdam.nl/open_geodata/?k=298,https://maps.amsterdam.nl/walkability,WALKABILITY,LineDS,NetworkDS;ObjectDS,LineDS,ObjectDS,"Line geometry with 9,617 street segments; the layer maps walkability conditions on individual street objects/segments, not a network flow or amount layer.",,0.91,V2_gpt
105,Wandkunst,Wall art,https://maps.amsterdam.nl/open_geodata/?k=272,https://maps.amsterdam.nl/wandkunst,WANDKUNST,PointDS,ObjectDS,PointDS,ObjectDS,"Point geometry with each point marking a specific wall-art work at an address; the layer is about identifiable art objects, not measurements or events.",,0.99,V2_gpt
106,Welstandniveaus bebouwing,Wealth levels building,https://maps.amsterdam.nl/open_geodata/?k=173,https://maps.amsterdam.nl/welstand,WELSTAND_NIVEAUS,VectorTessellation,CoverageDS,PlainVectorRegion,PatchDS,"Polygons represent welstandniveau zones/areas of applicability, not a full tessellation or reporting units, so PlainVectorRegion + PatchDS (policy/condition areas).",,0.91,V2_gpt
107,Welstandsystemen bebouwing,Wealth systems building,https://maps.amsterdam.nl/open_geodata/?k=174,https://maps.amsterdam.nl/welstand,WELSTAND_SYSTEMEN,VectorTessellation,CoverageDS,PlainVectorRegion,CoverageDS,"Polygons represent Amsterdam welstandssystemen: a full-area thematic classification of urban built environment zones, so geometry is plain regions and the entity is CoverageDS (area-wide categorical coverage).",,0.87,V2_gpt
108,Amsterdam onder vuur in WOII,Amsterdam under attack in WWII,https://maps.amsterdam.nl/open_geodata/?k=100,https://maps.amsterdam.nl/woii,WOII,PointDS,EventDS,PointDS,EventDS,Point geometries map WWII attack occurrences and damage incidents at addresses; the decisive rule is EventDS for something that happened at a location.,,0.97,V2_gpt
109,Woningbouwplannen,Housing plans,https://maps.amsterdam.nl/open_geodata/?k=142,https://maps.amsterdam.nl/woningbouwplannen,WONINGBOUWPLANNEN,PlainVectorRegion,ObjectDS,VectorTessellation,ObjectDS,"Polygons represent discrete housing plan project areas named by project/fase, not a full-area coverage or reporting lattice; numeric dwelling counts are attributes, so the decisive rule is object polygons with tessellated housing project areas.",,0.91,V2_gpt
110,Zelfbouwkavels,Do-it-yourself plots,https://maps.amsterdam.nl/open_geodata/?k=60,https://maps.amsterdam.nl/zelfbouwkavels,ZELFBOUWKAVELS,PointDS,ObjectDS,PointDS,ObjectDS,"Point features mark individual self-build plot projects/sites with names and attributes; this is a set of discrete objects, not a measurement or network.",,0.96,V2_gpt
111,Zonnepanelen op erfgoed,Solar panels on heritage,https://maps.amsterdam.nl/open_geodata/?k=320,https://maps.amsterdam.nl/zonnedaken_erfgoed,ZONNEDAKEN_ERFGOED,PlainVectorRegion,ObjectDS,PlainVectorRegion,CoverageDS,"Polygon features classify areas by heritage/solar-panel category ('Categorie' with Attentie, Historisch ruim, etc.), indicating a full-area thematic coverage rather than objects or reporting units.",,0.82,V2_gpt
112,Zonnepanelen,Solar panels,https://maps.amsterdam.nl/open_geodata/?k=251,https://maps.amsterdam.nl/zonnepanelen,ZONNEPANELEN2017,PointDS,AmountDS,PointDS,AmountDS,"Point features represent solar-panel locations, and the mapped phenomenon is numeric magnitude (detected panels/power). Classified as PointDS with AmountDS rather than object or coverage because the layer emphasizes counts/capacity at points.",,0.91,V2_gpt
113,Zwemwater,Swimming water,https://maps.amsterdam.nl/open_geodata/?k=218,https://maps.amsterdam.nl/zwemwater,ZWEMWATER,PointDS,ObjectDS,PointDS,ObjectDS,"Point geometry with named swimming locations/facilities (baths, beaches, playgrounds) makes this a set of identifiable objects, not measurements or events.",,0.98,V2_gpt
