RowIndex,Title,EnglishTitle,PageLink,MapLink,Kaartlaag,Geometry,Entity,GPTGeometry,GPTEntity,GPTReasoningSummary,GPTError,GPTConfidence,RunID
70,Plusnetten en Hoofdnetten,Plus and Main networks infrastructure,https://maps.amsterdam.nl/open_geodata/?k=233,https://maps.amsterdam.nl/plushoofdnetten,PLUSHOOFDNETTEN,LineDS,NetworkDS,LineDS,NetworkDS,"The dataset represents a transportation infrastructure network (plus and main street networks) across Amsterdam, which is identified as a NetworkDS according to the decision tree.",,1.0,multi_shot_gemini
71,Plusnetten Voetgangersgebied,Plusnetworks pedestrians,https://maps.amsterdam.nl/open_geodata/?k=84,https://maps.amsterdam.nl/plushoofdnetten,PLUSHOOFDNETTEN_VOETGEBIED,PlainVectorRegion,PatchDS,PlainVectorRegion,ObjectDS,"The layer represents specific identified places (parks and squares) that act as nodes in the pedestrian network, consistent with ObjectDS.",,0.9,multi_shot_gemini
72,Privacy - Masten,Privacy - Masts,https://maps.amsterdam.nl/open_geodata/?k=304,https://maps.amsterdam.nl/privacy,PRIVACY_AISMASTEN,PointDS,ObjectDS,PointDS,ObjectDS,"The points represent specific physical locations (bridges, offices, pumping stations) where monitoring masts are installed. They are distinct real-world assets/facilities, making them ObjectDS.",,1.0,multi_shot_gemini
73,Privacy - Overig,Privacy - Other,https://maps.amsterdam.nl/open_geodata/?k=306,https://maps.amsterdam.nl/privacy,PRIVACY_OVERIG,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset maps specific research projects or risk analysis pilot locations as points. Each point represents a discrete, named entity/project location, and therefore falls under ObjectDS.",,0.9,multi_shot_gemini
74,Privacy - Wagenparkscan,Privacy - Car fleet scan,https://maps.amsterdam.nl/open_geodata/?k=305,https://maps.amsterdam.nl/privacy,PRIVACY_WAGENPARKSCAN,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset maps specific physical scanning locations represented as points. These are identifiable real-world facilities or sites ('locatie', 'locatieadres'), not measurements, events, or quantities, therefore classifying them as ObjectDS.",,1.0,multi_shot_gemini
75,Verkiezingen Provinciale Staten 2019,Elections Provinces 2019,https://maps.amsterdam.nl/open_geodata/?k=280,https://maps.amsterdam.nl/provincialestaten2019,PS19,PointDS,EventDS,PointDS,AmountDS,"The dataset contains point locations (polling stations) which serve as containers for aggregated numeric results of an election, making the quantitative data (counts/percentages) the primary mapped phenomenon.",,0.9,multi_shot_gemini
76,Rainproof - Hoog grondwater,Rainproof - High groundwater,https://maps.amsterdam.nl/open_geodata/?k=290,https://maps.amsterdam.nl/rainproof,RAINPROOF_DRAINAGE,PlainVectorRegion,PatchDS,PlainVectorRegion,PatchDS,"The polygons represent specific areas where groundwater drainage conditions apply ('Mogelijk' or 'Niet mogelijk'). Since these are bounded phenomenon areas (patches) rather than administrative reporting units, full-area thematic coverage, or distinct managed objects, they are classified as PatchDS.",,0.9,multi_shot_gemini
77,Rainproof - Hydro-eenheden,Rainproof - Hydro units,https://maps.amsterdam.nl/open_geodata/?k=289,https://maps.amsterdam.nl/rainproof,RAINPROOF_HYDRO_EENHEDEN,PlainVectorRegion,ObjectDS,PlainVectorRegion,PatchDS,"The hydro units represent bounded areas or neighborhoods where specific water-resilience solutions (Rainproof) are applied or planned. They function as intervention or policy areas rather than administrative reporting units (LatticeDS) or discrete object assets (ObjectDS), making PatchDS the most appropriate classification.",,0.9,multi_shot_gemini
78,Rainproof - Knelpunten,Rainproof - Bottlenecks,https://maps.amsterdam.nl/open_geodata/?k=288,https://maps.amsterdam.nl/rainproof,RAINPROOF_KNELPUNTEN,PlainVectorRegion,ObjectDS,PlainVectorRegion,PatchDS,"The map identifies locations (bottlenecks) where rain accumulation problems occur. These are specific phenomenon-affected areas or zones of concern, which fits the definition of PatchDS. They do not form a complete tessellation and are not individual objects in the sense of managed facilities.",,0.9,multi_shot_gemini
79,Rainproof - Polderriool,Rainproof - Polder sewerage,https://maps.amsterdam.nl/open_geodata/?k=291,https://maps.amsterdam.nl/rainproof,RAINPROOF_POLDERRIOOL,PlainVectorRegion,PatchDS,PlainVectorRegion,ObjectDS,"The features represent specific locations (polder sewer sites/infrastructure areas) treated as discrete assets or sites in the urban environment, rather than a broad coverage or arbitrary policy patch. Under the classification rules, these identifiable sites are best classified as ObjectDS.",,0.9,multi_shot_gemini
80,Religie,Religion,https://maps.amsterdam.nl/open_geodata/?k=314,https://maps.amsterdam.nl/religie,RELIGIE,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset maps individual religious buildings and centers, which are discrete real-world objects. It follows the PointDS / ObjectDS branch.",,1.0,multi_shot_gemini
81,Voetpaden breedte,Sidewalks width,https://maps.amsterdam.nl/open_geodata/?k=299,https://maps.amsterdam.nl/sidewalks,SIDEWALKS,LineDS,NetworkDS,LineDS,NetworkDS,"The dataset represents a network of sidewalk segments used for city planning and navigation. Although the attributes describe conditions like width (ComfortLevel) and obstacles (Spaceclaim), the features themselves constitute a connected infrastructure system, making NetworkDS the appropriate classification according to the decision tree.",,0.9,multi_shot_gemini
82,Snorfiets naar de rijbaan,Mopeds on the roadway,https://maps.amsterdam.nl/open_geodata/?k=265,https://maps.amsterdam.nl/snorfietsnaarrijbaan,SNORFIETSLIJNEN,LineDS,NetworkDS,LineDS,NetworkDS,"The dataset maps linear infrastructure (streets/routes) representing a transport system for mopeds; although it is a policy-based selection of streets, it fits the NetworkDS definition of a connected transport network.",,0.9,multi_shot_gemini
83,Openbare Sportplekken,Public playgrounds,https://maps.amsterdam.nl/open_geodata/?k=56,https://maps.amsterdam.nl/sport,SPORT_OPENBAAR,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset maps individual public sports facilities as points. Each point represents a distinct, real-world managed object (a sport facility), fitting the definition of ObjectDS perfectly.",,1.0,multi_shot_gemini
84,Stadslandbouw (locaties),City farming (locations),https://maps.amsterdam.nl/open_geodata/?k=62,https://maps.amsterdam.nl/stadslandbouw,STADSLANDBOUW_PUNT,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset maps individual city farming locations (gardens, farms) as points, which are distinct, identifiable facilities/projects.",,1.0,multi_shot_gemini
85,Stadslandbouw (terreinen),City farming (terrains),https://maps.amsterdam.nl/open_geodata/?k=76,https://maps.amsterdam.nl/stadslandbouw,STADSLANDBOUW_VLAK,PlainVectorRegion,ObjectDS,PlainVectorRegion,ObjectDS,"The polygons represent specific managed sites or facilities ('Tuinparken', 'Schoolwerktuin') which are distinct, identifiable objects. Splitting these polygons would destroy the identity of the specific site.",,1.0,multi_shot_gemini
86,Stadsloods,City pilot,https://maps.amsterdam.nl/open_geodata/?k=66,https://maps.amsterdam.nl/stadsloods,STADSLOODS,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset maps individual initiators/organizations (City pilot projects) at specific locations, which are discrete, identifiable real-world entities. Therefore, it is classified as ObjectDS.",,1.0,multi_shot_gemini
87,Stadsstraten,Major streets,https://maps.amsterdam.nl/open_geodata/?k=275,https://maps.amsterdam.nl/stadsstraat,STADSSTRAAT,LineDS,NetworkDS,LineDS,NetworkDS,"The dataset maps a network of urban streets (Stadsstraten), which is a characteristic example of a transport infrastructure system represented as lines.",,1.0,multi_shot_gemini
88,Stadswarmtekoude - transport,District heating cooling - transport,https://maps.amsterdam.nl/open_geodata/?k=224,https://maps.amsterdam.nl/stadswarmtekoude,STADSWARMTEKOUDE_TRANSPORT,LineDS,NetworkDS,LineDS,NetworkDS,"The dataset represents a connected system of district heating and cooling transport infrastructure, which falls under the NetworkDS entity type.",,1.0,multi_shot_gemini
89,Stadswarmtekoude - wijk,District heating cooling - neighbourhood,https://maps.amsterdam.nl/open_geodata/?k=301,https://maps.amsterdam.nl/stadswarmtekoude,STADSWARMTEKOUDE_WIJK,PlainVectorRegion,PatchDS,PlainVectorRegion,PatchDS,"The dataset represents specific zones or areas where district heating/cooling infrastructure is either currently operational or under construction. These are bounded areas where a specific utility policy/phenomenon applies, rather than being a comprehensive statistical/reporting unit (LatticeDS) or a concrete, discrete physical object (ObjectDS).",,0.9,multi_shot_gemini
90,Woningbouwplannen - Strategische ruimte en Verkenning,Housing plans - Strategic space,https://maps.amsterdam.nl/open_geodata/?k=226,https://maps.amsterdam.nl/woningbouwplannen,STRATEGISCHERUIMTE,PlainVectorRegion,ObjectDS,PlainVectorRegion,ObjectDS,"The features represent discrete housing project development sites, which are identifiable real-world managed entities/projects. They are not reporting units for statistics, but rather specific development footprints.",,0.9,multi_shot_gemini
91,Streekproducten,Local farming products,https://maps.amsterdam.nl/open_geodata/?k=58,https://maps.amsterdam.nl/streekproducten,STREEKPRODUCTEN,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset maps individual farm and food business locations as point features. Each point represents a discrete entity (a shop, farm, or business) with its own address and attributes, which fits the definition of ObjectDS.",,1.0,multi_shot_gemini
92,Tram- en metrolijnen 2018,Tram and metro lines 2018,https://maps.amsterdam.nl/open_geodata/?k=321,https://maps.amsterdam.nl/trammetro,TRAMMETRO_LIJNEN_2018,LineDS,NetworkDS,LineDS,NetworkDS,"The layer represents a system of interconnected tram and metro lines, which corresponds to a transportation network.",,1.0,multi_shot_gemini
93,Tram- en metrolijnen 2020,Tram and metro lines 2020,https://maps.amsterdam.nl/open_geodata/?k=220,https://maps.amsterdam.nl/trammetro,TRAMMETRO_LIJNEN_2020,LineDS,NetworkDS,LineDS,NetworkDS,"The dataset represents a network of tram and metro lines, which is a classic example of a NetworkDS.",,1.0,multi_shot_gemini
94,Tramhaltes en metrostations 2018,Tram stops and metro stations 2018,https://maps.amsterdam.nl/open_geodata/?k=322,https://maps.amsterdam.nl/trammetro,TRAMMETRO_PUNTEN_2018,PointDS,ObjectDS,PointDS,ObjectDS,The dataset maps tram and metro stops as discrete point locations. These are identifiable public transport facilities/infrastructure objects.,,1.0,multi_shot_gemini
95,Tramhaltes en metrostations 2020,Tram stops and metro stations 2020,https://maps.amsterdam.nl/open_geodata/?k=221,https://maps.amsterdam.nl/trammetro,TRAMMETRO_PUNTEN_2020,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset maps tram and metro stations as points. These are identifiable real-world facilities, fitting the definition of ObjectDS.",,1.0,multi_shot_gemini
96,Verkeerslichten,Traffic lights,https://maps.amsterdam.nl/open_geodata/?k=61,https://maps.amsterdam.nl/verkeerslichten,VERKEERSLICHTEN,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset maps individual traffic light locations, which are discrete, identifiable real-world objects/facilities.",,1.0,multi_shot_gemini
97,Verkeersprognoses,Traffic prognosis,https://maps.amsterdam.nl/open_geodata/?k=253,https://maps.amsterdam.nl/verkeersprognoses,VERKEERSPROGNOSE,LineDS,NetworkDS,LineDS,NetworkDS,"The dataset represents a road network of traffic links with numeric volume attributes. According to the decision tree, line layers representing connected infrastructure or route systems should be classified as NetworkDS.",,1.0,multi_shot_gemini
98,Verkiezingen Tweede Kamer 2017,Elections Parliament 2017,https://maps.amsterdam.nl/open_geodata/?k=217,https://maps.amsterdam.nl/verkiezingen2017,VERKIEZINGEN2017,PointDS,ObjectDS,PointDS,AmountDS,"The dataset represents voting locations, but the primary focus is the mapping of election results (counts, percentages, and outcomes) at these points, making it an AmountDS as per the few-shot examples for similar numeric point data.",,1.0,multi_shot_gemini
99,Vervangen bomen,Tree replacement,https://maps.amsterdam.nl/open_geodata/?k=296,https://maps.amsterdam.nl/vervangen_bomen,VERVANGENBOMEN,PointDS,ObjectDS,PointDS,ObjectDS,"Each point represents a single physical tree, which is a discrete real-world object. The numeric attributes (plant year, ID) are characteristics of these individual tree objects, not measures of a continuous phenomenon.",,1.0,multi_shot_gemini
100,Verkeersinformatiesystemen,Traffic Information Systems,https://maps.amsterdam.nl/open_geodata/?k=182,https://maps.amsterdam.nl/vis,VIS,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset maps individual traffic information equipment (like cameras, displays, and sensors) as distinct, countable, real-world assets.",,1.0,multi_shot_gemini
101,Verkeersinformatiesystemen - BFA,Traffic Information Systems - BFA,https://maps.amsterdam.nl/open_geodata/?k=266,https://maps.amsterdam.nl/vis,VIS_BFA,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset maps individual traffic information system assets (bollards, barriers, cameras) at specific locations. These are discrete real-world objects/facilities, which follow the ObjectDS definition.",,1.0,multi_shot_gemini
102,Broedende vogels,Breeding birds,https://maps.amsterdam.nl/open_geodata/?k=87,https://maps.amsterdam.nl/vogels,VOGELS,PointDS,ObjectDS,PointDS,ObjectDS,"The points represent individual nesting locations of birds, which are discrete, identifiable real-world objects/sites with specific address attributes. Despite having numeric counts of birds, they are objects rather than a layer primarily mapping an amount.",,1.0,multi_shot_gemini
103,Vondelpark zitbanken,Vondelpark benches,https://maps.amsterdam.nl/open_geodata/?k=248,https://maps.amsterdam.nl/vondelpark_zitbanken,VONDELPARK_ZITBANKEN,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset consists of point locations representing specific benches in the Vondelpark, which are discrete real-world objects.",,1.0,multi_shot_gemini
104,Walkability,Walkability,https://maps.amsterdam.nl/open_geodata/?k=298,https://maps.amsterdam.nl/walkability,WALKABILITY,LineDS,NetworkDS;ObjectDS,LineDS,NetworkDS,"The dataset maps 'straatvakken' (street segments) which represent the city's street system. As a connected infrastructure network, NetworkDS is the most appropriate classification, despite the presence of attributes describing walking quality.",,0.9,multi_shot_gemini
105,Wandkunst,Wall art,https://maps.amsterdam.nl/open_geodata/?k=272,https://maps.amsterdam.nl/wandkunst,WANDKUNST,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset represents individual works of art (wall art) at specific locations. Each point represents a distinct, identifiable physical object. This fits the definition of ObjectDS within the PointDS geometry branch.",,1.0,multi_shot_gemini
106,Welstandniveaus bebouwing,Wealth levels building,https://maps.amsterdam.nl/open_geodata/?k=173,https://maps.amsterdam.nl/welstand,WELSTAND_NIVEAUS,VectorTessellation,CoverageDS,PlainVectorRegion,PatchDS,"The layer maps spatial zones defined by different 'Welstand' (aesthetic) policy levels. Since these regions represent policy areas where specific aesthetic conditions apply rather than discrete objects or a complete administrative partition, it is classified as PatchDS.",,0.9,multi_shot_gemini
107,Welstandsystemen bebouwing,Wealth systems building,https://maps.amsterdam.nl/open_geodata/?k=174,https://maps.amsterdam.nl/welstand,WELSTAND_SYSTEMEN,VectorTessellation,CoverageDS,PlainVectorRegion,PatchDS,"The dataset maps administrative policy areas related to building aesthetics (Welstandsystemen). These polygons represent zones where specific building/aesthetic criteria apply, fitting the definition of PatchDS. They do not form a complete coverage (as they are not a full partition) and do not represent individual real-world objects.",,0.9,multi_shot_gemini
108,Amsterdam onder vuur in WOII,Amsterdam under attack in WWII,https://maps.amsterdam.nl/open_geodata/?k=100,https://maps.amsterdam.nl/woii,WOII,PointDS,EventDS,PointDS,EventDS,"The dataset maps specific occurrences (incidents like bomb drops or plane crashes) tied to specific dates and locations during WWII, fitting the definition of an EventDS.",,1.0,multi_shot_gemini
109,Woningbouwplannen,Housing plans,https://maps.amsterdam.nl/open_geodata/?k=142,https://maps.amsterdam.nl/woningbouwplannen,WONINGBOUWPLANNEN,PlainVectorRegion,ObjectDS,PlainVectorRegion,ObjectDS,"The dataset represents specific, named, and planned real-world housing development projects. Each polygon corresponds to a distinct project entity with attributes such as project name, ID, phase, and housing counts. Following the ObjectDS vs PatchDS logic, these projects are managed assets/sites rather than broad patches or administrative reporting units.",,0.9,multi_shot_gemini
110,Zelfbouwkavels,Do-it-yourself plots,https://maps.amsterdam.nl/open_geodata/?k=60,https://maps.amsterdam.nl/zelfbouwkavels,ZELFBOUWKAVELS,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset represents specific construction projects or development sites ('Zelfbouwkavels') as points, which are identifiable, concrete real-world entities.",,1.0,multi_shot_gemini
111,Zonnepanelen op erfgoed,Solar panels on heritage,https://maps.amsterdam.nl/open_geodata/?k=320,https://maps.amsterdam.nl/zonnedaken_erfgoed,ZONNEDAKEN_ERFGOED,PlainVectorRegion,ObjectDS,PlainVectorRegion,CoverageDS,"The dataset maps the city's building footprints (inferred from the count and polygon nature) categorised by their heritage and solar panel potential status, forming a near-complete thematic coverage of built areas in Amsterdam.",,0.8,multi_shot_gemini
112,Zonnepanelen,Solar panels,https://maps.amsterdam.nl/open_geodata/?k=251,https://maps.amsterdam.nl/zonnepanelen,ZONNEPANELEN2017,PointDS,AmountDS,PointDS,ObjectDS,"The dataset maps individual solar panel installations as points. While they contain numeric attributes like 'Gedetecteerde_panelen' and 'Vermogen', these are attributes of the solar panel installation objects themselves rather than the primary mapped phenomenon (which is the location and existence of the installations).",,0.9,multi_shot_gemini
113,Zwemwater,Swimming water,https://maps.amsterdam.nl/open_geodata/?k=218,https://maps.amsterdam.nl/zwemwater,ZWEMWATER,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset maps distinct swimming locations (pools, beaches, watersites) represented as points, which corresponds to ObjectDS.",,1.0,multi_shot_gemini
