RowIndex,Title,EnglishTitle,PageLink,MapLink,Kaartlaag,Geometry,Entity,GPTGeometry,GPTEntity,GPTReasoningSummary,GPTError,GPTConfidence,RunID
77,Rainproof - Hydro-eenheden,Rainproof - Hydro units,https://maps.amsterdam.nl/open_geodata/?k=289,https://maps.amsterdam.nl/rainproof,RAINPROOF_HYDRO_EENHEDEN,PlainVectorRegion,ObjectDS,PlainVectorRegion,PatchDS,"Polygon areas represent Rainproof hydro units, i.e. selected solution/issue areas where flood-related measures apply; not a full tessellation or reporting-unit lattice. PatchDS fits the bounded phenomenon zones.",,0.97,multi_shot_gpt
78,Rainproof - Knelpunten,Rainproof - Bottlenecks,https://maps.amsterdam.nl/open_geodata/?k=288,https://maps.amsterdam.nl/rainproof,RAINPROOF_KNELPUNTEN,PlainVectorRegion,ObjectDS,PlainVectorRegion,PatchDS,"Polygons mark rainproof bottleneck areas where water accumulation applies, not a full reporting tessellation or discrete object; this fits a selected phenomenon patch.",,0.98,multi_shot_gpt
79,Rainproof - Polderriool,Rainproof - Polder sewerage,https://maps.amsterdam.nl/open_geodata/?k=291,https://maps.amsterdam.nl/rainproof,RAINPROOF_POLDERRIOOL,PlainVectorRegion,PatchDS,PlainVectorRegion,PatchDS,"Polygon regions are selected Rainproof sewerage areas, not a full tessellation or reporting units; the decisive rule is PatchDS for bounded zones where the phenomenon/policy applies.",,0.97,multi_shot_gpt
80,Religie,Religion,https://maps.amsterdam.nl/open_geodata/?k=314,https://maps.amsterdam.nl/religie,RELIGIE,PointDS,ObjectDS,PointDS,ObjectDS,"Point features represent identifiable religious buildings/locations with names and addresses, so this is PointDS + ObjectDS rather than a measurement or event layer.",,0.99,multi_shot_gpt
81,Voetpaden breedte,Sidewalks width,https://maps.amsterdam.nl/open_geodata/?k=299,https://maps.amsterdam.nl/sidewalks,SIDEWALKS,LineDS,NetworkDS,LineDS,NetworkDS,"Line geometries represent sidewalk segments in a street network; the layer is about connected pedestrian infrastructure, not a point/area measure.",,0.99,multi_shot_gpt
82,Snorfiets naar de rijbaan,Mopeds on the roadway,https://maps.amsterdam.nl/open_geodata/?k=265,https://maps.amsterdam.nl/snorfietsnaarrijbaan,SNORFIETSLIJNEN,LineDS,NetworkDS,LineDS,NetworkDS,"LineString features describe road segments/routes for mopeds on the roadway, so this is a connected transport network.",,0.99,multi_shot_gpt
83,Openbare Sportplekken,Public playgrounds,https://maps.amsterdam.nl/open_geodata/?k=56,https://maps.amsterdam.nl/sport,SPORT_OPENBAAR,PointDS,ObjectDS,PointDS,ObjectDS,"Points map distinct public sports facilities/playgrounds; the layer is about identifiable objects, not measurements or events.",,0.99,multi_shot_gpt
84,Stadslandbouw (locaties),City farming (locations),https://maps.amsterdam.nl/open_geodata/?k=62,https://maps.amsterdam.nl/stadslandbouw,STADSLANDBOUW_PUNT,PointDS,ObjectDS,PointDS,ObjectDS,"Point geometry with each feature representing a distinct city-farming location/site (named garden, farm, school garden, or project), so ObjectDS is the best fit.",,0.99,multi_shot_gpt
85,Stadslandbouw (terreinen),City farming (terrains),https://maps.amsterdam.nl/open_geodata/?k=76,https://maps.amsterdam.nl/stadslandbouw,STADSLANDBOUW_VLAK,PlainVectorRegion,ObjectDS,PlainVectorRegion,ObjectDS,"Polygon features are discrete city-farming terrains with names, addresses, and websites, so they are mapped objects rather than a full tessellation or a patch zone.",,0.98,multi_shot_gpt
86,Stadsloods,City pilot,https://maps.amsterdam.nl/open_geodata/?k=66,https://maps.amsterdam.nl/stadsloods,STADSLOODS,PointDS,ObjectDS,PointDS,ObjectDS,"Point features represent named initiatives/activities (objects or places), not measurements or events; no network or patch semantics are indicated.",,0.98,multi_shot_gpt
87,Stadsstraten,Major streets,https://maps.amsterdam.nl/open_geodata/?k=275,https://maps.amsterdam.nl/stadsstraat,STADSSTRAAT,LineDS,NetworkDS,LineDS,NetworkDS,"LineString features map major streets; the decisive rule is the connected transport/street system, so NetworkDS with LineDS geometry.",,0.99,multi_shot_gpt
88,Stadswarmtekoude - transport,District heating cooling - transport,https://maps.amsterdam.nl/open_geodata/?k=224,https://maps.amsterdam.nl/stadswarmtekoude,STADSWARMTEKOUDE_TRANSPORT,LineDS,NetworkDS,LineDS,NetworkDS,"LineString features map a transport network for district heating/cooling, so the decisive rule is network/route system.",,0.99,multi_shot_gpt
89,Stadswarmtekoude - wijk,District heating cooling - neighbourhood,https://maps.amsterdam.nl/open_geodata/?k=301,https://maps.amsterdam.nl/stadswarmtekoude,STADSWARMTEKOUDE_WIJK,PlainVectorRegion,PatchDS,VectorTessellation,LatticeDS,"Polygon layer named as wijk/neighbourhood; regions function as reporting units for district heating/cooling status, so VectorTessellation with LatticeDS.",,0.96,multi_shot_gpt
90,Woningbouwplannen - Strategische ruimte en Verkenning,Housing plans - Strategic space,https://maps.amsterdam.nl/open_geodata/?k=226,https://maps.amsterdam.nl/woningbouwplannen,STRATEGISCHERUIMTE,PlainVectorRegion,ObjectDS,PlainVectorRegion,PatchDS,"Polygon areas map strategic housing-plan zones/areas of opportunity, not a full tessellation or reporting units; the decisive rule is PatchDS for bounded planning areas.",,0.96,multi_shot_gpt
91,Streekproducten,Local farming products,https://maps.amsterdam.nl/open_geodata/?k=58,https://maps.amsterdam.nl/streekproducten,STREEKPRODUCTEN,PointDS,ObjectDS,PointDS,ObjectDS,"Point features represent distinct local farming businesses/places with names, addresses, products, and hours, so this is PointDS with ObjectDS rather than a measurement or amount layer.",,0.99,multi_shot_gpt
92,Tram- en metrolijnen 2018,Tram and metro lines 2018,https://maps.amsterdam.nl/open_geodata/?k=321,https://maps.amsterdam.nl/trammetro,TRAMMETRO_LIJNEN_2018,LineDS,NetworkDS,LineDS,NetworkDS,LineString features represent tram and metro routes; the decisive rule is network/route system.,,1.0,multi_shot_gpt
93,Tram- en metrolijnen 2020,Tram and metro lines 2020,https://maps.amsterdam.nl/open_geodata/?k=220,https://maps.amsterdam.nl/trammetro,TRAMMETRO_LIJNEN_2020,LineDS,NetworkDS,LineDS,NetworkDS,"LineString features represent tram and metro route infrastructure, so the decisive rule is network/route system.",,1.0,multi_shot_gpt
94,Tramhaltes en metrostations 2018,Tram stops and metro stations 2018,https://maps.amsterdam.nl/open_geodata/?k=322,https://maps.amsterdam.nl/trammetro,TRAMMETRO_PUNTEN_2018,PointDS,ObjectDS,PointDS,NetworkDS,"Point features represent tram stops and metro stations; the main phenomenon is a transport network of stops/stations served by lines, so NetworkDS.",,0.99,multi_shot_gpt
95,Tramhaltes en metrostations 2020,Tram stops and metro stations 2020,https://maps.amsterdam.nl/open_geodata/?k=221,https://maps.amsterdam.nl/trammetro,TRAMMETRO_PUNTEN_2020,PointDS,ObjectDS,PointDS,ObjectDS,"Point features represent tram stops and metro stations; this is a set of identifiable transit objects, not a measurement or event layer.",,1.0,multi_shot_gpt
96,Verkeerslichten,Traffic lights,https://maps.amsterdam.nl/open_geodata/?k=61,https://maps.amsterdam.nl/verkeerslichten,VERKEERSLICHTEN,PointDS,ObjectDS,PointDS,ObjectDS,"Point layer of traffic lights at intersections; each point is a distinct mapped object, not a measurement or event.",,0.99,multi_shot_gpt
97,Verkeersprognoses,Traffic prognosis,https://maps.amsterdam.nl/open_geodata/?k=253,https://maps.amsterdam.nl/verkeersprognoses,VERKEERSPROGNOSE,LineDS,NetworkDS,LineDS,AmountDS,"Line geometry with road links; traffic prognosis values (etmaal and modal flows) are the main mapped phenomenon on each link, so this is a line amount layer rather than a pure network layer.",,0.99,multi_shot_gpt
98,Verkiezingen Tweede Kamer 2017,Elections Parliament 2017,https://maps.amsterdam.nl/open_geodata/?k=217,https://maps.amsterdam.nl/verkiezingen2017,VERKIEZINGEN2017,PointDS,ObjectDS,PointDS,EventDS,"Point features are polling locations/stemlocaties, and the layer maps an election result tied to an event in time (Tweede Kamer 2017); numeric vote fields are attributes of those event-linked places, not the main phenomenon.",,0.97,multi_shot_gpt
99,Vervangen bomen,Tree replacement,https://maps.amsterdam.nl/open_geodata/?k=296,https://maps.amsterdam.nl/vervangen_bomen,VERVANGENBOMEN,PointDS,ObjectDS,PointDS,ObjectDS,"Points represent individual trees as identifiable objects; attributes like species, planting year, diameter, and height are object properties, not the main mapped quantity.",,0.99,multi_shot_gpt
100,Verkeersinformatiesystemen,Traffic Information Systems,https://maps.amsterdam.nl/open_geodata/?k=182,https://maps.amsterdam.nl/vis,VIS,PointDS,ObjectDS,PointDS,ObjectDS,"Point features represent individual traffic information system assets (cameras, signs, displays) at standplaatsen; this is a mapped object layer, not a measurement or event layer.",,0.99,multi_shot_gpt
101,Verkeersinformatiesystemen - BFA,Traffic Information Systems - BFA,https://maps.amsterdam.nl/open_geodata/?k=266,https://maps.amsterdam.nl/vis,VIS_BFA,PointDS,ObjectDS,PointDS,ObjectDS,"Point features represent individual traffic information system installations/equipment (BFA objects), not measurements or events; numeric fields are just attributes, so ObjectDS.",,0.98,multi_shot_gpt
102,Broedende vogels,Breeding birds,https://maps.amsterdam.nl/open_geodata/?k=87,https://maps.amsterdam.nl/vogels,VOGELS,PointDS,ObjectDS,PointDS,EventDS,"Point features map breeding bird observations over years at locations, so the decisive rule is point geometry with an occurrence/event-style layer rather than objects or amounts.",,0.98,multi_shot_gpt
103,Vondelpark zitbanken,Vondelpark benches,https://maps.amsterdam.nl/open_geodata/?k=248,https://maps.amsterdam.nl/vondelpark_zitbanken,VONDELPARK_ZITBANKEN,PointDS,ObjectDS,PointDS,ObjectDS,"Point features represent individual benches, a countable real-world asset/object; numeric rotation is just an attribute, not the main mapped phenomenon.",,0.99,multi_shot_gpt
104,Walkability,Walkability,https://maps.amsterdam.nl/open_geodata/?k=298,https://maps.amsterdam.nl/walkability,WALKABILITY,LineDS,NetworkDS;ObjectDS,LineDS,ContourDS,LineString street-segment features map walkability classes and related intensity categories; this is a linear thematic field rather than objects or a network.,,0.99,multi_shot_gpt
105,Wandkunst,Wall art,https://maps.amsterdam.nl/open_geodata/?k=272,https://maps.amsterdam.nl/wandkunst,WANDKUNST,PointDS,ObjectDS,PointDS,ObjectDS,"Point features map individual wall-art works at specific locations; the layer is about identifiable artworks/objects, not measurements or events.",,0.99,multi_shot_gpt
106,Welstandniveaus bebouwing,Wealth levels building,https://maps.amsterdam.nl/open_geodata/?k=173,https://maps.amsterdam.nl/welstand,WELSTAND_NIVEAUS,VectorTessellation,CoverageDS,PlainVectorRegion,PatchDS,"Polygon areas represent welstandniveau zones/restriction-applicability areas for buildings, not a full tessellation or discrete objects; patch rule fits better than object or coverage.",,0.95,multi_shot_gpt
107,Welstandsystemen bebouwing,Wealth systems building,https://maps.amsterdam.nl/open_geodata/?k=174,https://maps.amsterdam.nl/welstand,WELSTAND_SYSTEMEN,VectorTessellation,CoverageDS,PlainVectorRegion,CoverageDS,"Polygon regions represent area-wide urban typology/system classes ('Welstandsystemen') rather than discrete objects or selected patches, so this fits CoverageDS with plain regional geometry.",,0.87,multi_shot_gpt
108,Amsterdam onder vuur in WOII,Amsterdam under attack in WWII,https://maps.amsterdam.nl/open_geodata/?k=100,https://maps.amsterdam.nl/woii,WOII,PointDS,EventDS,PointDS,EventDS,Point features map WWII incidents/attacks at addresses with dates; this follows the event rule for points.,,0.98,multi_shot_gpt
109,Woningbouwplannen,Housing plans,https://maps.amsterdam.nl/open_geodata/?k=142,https://maps.amsterdam.nl/woningbouwplannen,WONINGBOUWPLANNEN,PlainVectorRegion,ObjectDS,PlainVectorRegion,ObjectDS,"Polygons represent discrete housing development projects/phases with project names and dwellings counts, so ObjectDS fits better than patch or lattice; the areas are not a full tessellation.",,0.93,multi_shot_gpt
110,Zelfbouwkavels,Do-it-yourself plots,https://maps.amsterdam.nl/open_geodata/?k=60,https://maps.amsterdam.nl/zelfbouwkavels,ZELFBOUWKAVELS,PointDS,ObjectDS,PointDS,ObjectDS,"Point features map discrete self-build plots/projects as identifiable places/assets, not measurements or events; numeric fields are just attributes, so ObjectDS.",,0.98,multi_shot_gpt
111,Zonnepanelen op erfgoed,Solar panels on heritage,https://maps.amsterdam.nl/open_geodata/?k=320,https://maps.amsterdam.nl/zonnedaken_erfgoed,ZONNEDAKEN_ERFGOED,PlainVectorRegion,ObjectDS,PlainVectorRegion,ObjectDS,"Polygons represent individual roof/heritage-related objects with category labels, not a full tessellation or reporting units; best fits ObjectDS.",,0.86,multi_shot_gpt
112,Zonnepanelen,Solar panels,https://maps.amsterdam.nl/open_geodata/?k=251,https://maps.amsterdam.nl/zonnepanelen,ZONNEPANELEN2017,PointDS,AmountDS,PointDS,ObjectDS,"Point features represent solar panel installations; numeric fields are attributes of those objects, so this is ObjectDS rather than AmountDS.",,0.98,multi_shot_gpt
113,Zwemwater,Swimming water,https://maps.amsterdam.nl/open_geodata/?k=218,https://maps.amsterdam.nl/zwemwater,ZWEMWATER,PointDS,ObjectDS,PointDS,ObjectDS,"Point features mark named swimming locations and facilities (bathing spots, pools, beaches), so this is PointDS with ObjectDS.",,0.99,multi_shot_gpt
