RowIndex,Title,EnglishTitle,PageLink,MapLink,Kaartlaag,Geometry,Entity,MapDescriptionTitle,MapDescription,MapDescriptionSource,GPTGeometry,GPTEntity,GPTReasoningSummary,GPTGeometryReasoningSummary,GPTEntityReasoningSummary,GPTEntityDecisiveRule,GPTError,GPTConfidence,GPTGeometryConfidence,GPTEntityConfidence,RunID
21,BRO - Grondwatermonitoring (GM) in samenhang - karakteristieken,GM - Verwijzing naar GMN,https://api.pdok.nl/tno/bro-grondwatermonitoring-in-samenhang-karakteristieken/ogc/v1?f=json,https://api.pdok.nl/tno/bro-grondwatermonitoring-in-samenhang-karakteristieken/ogc/v1/collections/gm_gmn_reference?f=html,pdok_bro_-_grondwatermonitoring_gm_in_samenhang_-_karak_gm_gmn_reference_357bdc1a,,,GM - Verwijzing naar GMN,"Service description: Deze dataset bevat de gegevens van nederlandse grondwatermonitoring afkomstig uit de Basisregistratie Ondergrond (BRO). Het betreft de meest karakteristieke (ken)gegevens van grondwatermonitoringputten en de daarmee samenhangende kengegevens van de grondwatermonitoringnetten waarvoor die putten zijn gebruikt, plus de karakteristieken van in die putten gemeten grondwaterstands- en grondwatersamenstellingsgegevens.  Grondwatermonitoring houdt in dat de toestand van het grondwater in een bepaald gebied, of eigenlijk in een bepaald deel van de ondergrond, over langere tijd gevolgd wordt. De grootte van het gebied en de diepte van monitoring verschillen per grondwatermonitoringnet. Er wordt daarbij gekeken naar de grondwaterstand (kwantiteit) en/of naar de samenstelling van het grondwater (kwaliteit). Hiervoor worden periodiek metingen uitgevoerd. Een beschrijving van deze dataset is opgenomen op de BRO Productomgeving.

Collection description: In de gegevensdefinitie van de registratieobjecten grondwaterstandonderzoek (GLD), grondwatersamenstellingsonderzoek (GAR) en formatieweerstand onderzoek (FRD) is een verwijzing opgenomen naar een grondwatermonitoringnet (GMN). In deze tabel/laag is deze verwijzing vastgelegd.

Keywords: BRO, Basisregistratie Ondergrond, GAR, GLD, GMN, GMW, Grondwater, Grondwatermonitoring, Grondwatermonitoringnet, Grondwatermonitoringput, Grondwatersamenstellingsonderzoek, Grondwaterstandonderzoek, Meetnet, Monitoringnet, Verwijzing naar GMN, grondwaterstand, karakteristieken, peilbuis, stijghoogtegrondwaterkwaliteit",PDOK OGC API Features landing page and collection metadata,PointDS,PointMeasuresDS,"Geometry: The dataset represents groundwater monitoring wells and nets (GMW/GMN). The geometry_type_counts explicitly shows only Point geometry, which corresponds to the physical locations of monitoring wells used to collect groundwater data. | Entity: The dataset maps groundwater monitoring wells and their relationship to monitoring networks and measurements (GLD/GAR). These represent point locations sampling environmental conditions (groundwater level and composition) over time. According to the decision tree, layers representing sampled point measurements of a continuous phenomenon belong to PointMeasuresDS.","The dataset represents groundwater monitoring wells and nets (GMW/GMN). The geometry_type_counts explicitly shows only Point geometry, which corresponds to the physical locations of monitoring wells used to collect groundwater data.","The dataset maps groundwater monitoring wells and their relationship to monitoring networks and measurements (GLD/GAR). These represent point locations sampling environmental conditions (groundwater level and composition) over time. According to the decision tree, layers representing sampled point measurements of a continuous phenomenon belong to PointMeasuresDS.",Q3. Is the dataset mainly a measurement layer where point locations sample a continuous phenomenon?,,0.95,1.0,0.9,PDOK
22,BRO - Grondwatermonitoring (GM) in samenhang - karakteristieken,Grondwaterstandonderzoek (GLD),https://api.pdok.nl/tno/bro-grondwatermonitoring-in-samenhang-karakteristieken/ogc/v1?f=json,https://api.pdok.nl/tno/bro-grondwatermonitoring-in-samenhang-karakteristieken/ogc/v1/collections/gm_gld?f=html,pdok_bro_-_grondwatermonitoring_gm_in_samenhang_-_karak_gm_gld_14a309ca,,,Grondwaterstandonderzoek (GLD),"Service description: Deze dataset bevat de gegevens van nederlandse grondwatermonitoring afkomstig uit de Basisregistratie Ondergrond (BRO). Het betreft de meest karakteristieke (ken)gegevens van grondwatermonitoringputten en de daarmee samenhangende kengegevens van de grondwatermonitoringnetten waarvoor die putten zijn gebruikt, plus de karakteristieken van in die putten gemeten grondwaterstands- en grondwatersamenstellingsgegevens.  Grondwatermonitoring houdt in dat de toestand van het grondwater in een bepaald gebied, of eigenlijk in een bepaald deel van de ondergrond, over langere tijd gevolgd wordt. De grootte van het gebied en de diepte van monitoring verschillen per grondwatermonitoringnet. Er wordt daarbij gekeken naar de grondwaterstand (kwantiteit) en/of naar de samenstelling van het grondwater (kwaliteit). Hiervoor worden periodiek metingen uitgevoerd. Een beschrijving van deze dataset is opgenomen op de BRO Productomgeving.

Collection description: De meest karakteristieke (ken)gegevens van grondwaterstandonderzoeken (GLD) uit de Basisregistratie Ondergrond (BRO), gemeten in meetpunten van nederlandse grondwatermonitoringnetten (GMN). Een meetpunt vertegenwoordigt één monitoringbuis van een grondwatermonitoringput (GMW). De GLD gegevenscatalogus is opgenomen op de BRO Productomgeving. Hier vindt men ook de gegevensdefinitie, met daarin onder andere een omschrijving van alle entiteiten en attributen.

Keywords: BRO, Basisregistratie Ondergrond, GAR, GLD, GMN, GMW, Grondwater, Grondwatermonitoring, Grondwatermonitoringnet, Grondwatermonitoringput, Grondwatersamenstellingsonderzoek, Grondwaterstandonderzoek, Meetnet, Monitoringnet, grondwaterstand, karakteristieken, peilbuis, stijghoogtegrondwaterkwaliteit",PDOK OGC API Features landing page and collection metadata,PointDS,PointMeasuresDS,"Geometry: The dataset contains groundwater monitoring wells (meetpunten) and associated tubes. The metadata and geometry_type_counts clearly identify these as point entities representing individual monitoring locations. | Entity: The map features represent monitoring points (wells/tubes) where physical measurements of groundwater (quantity and quality) are sampled over time. According to the entity decision tree, point locations sampling a continuous phenomenon like groundwater levels are categorized as PointMeasuresDS.",The dataset contains groundwater monitoring wells (meetpunten) and associated tubes. The metadata and geometry_type_counts clearly identify these as point entities representing individual monitoring locations.,"The map features represent monitoring points (wells/tubes) where physical measurements of groundwater (quantity and quality) are sampled over time. According to the entity decision tree, point locations sampling a continuous phenomenon like groundwater levels are categorized as PointMeasuresDS.",Q3. Is the dataset mainly a measurement layer where point locations sample a continuous phenomenon?,,0.95,1.0,0.9,PDOK
23,BRO - Grondwatermonitoring (GM) in samenhang - karakteristieken,Grondwatersamenstellingsonderzoek (GAR),https://api.pdok.nl/tno/bro-grondwatermonitoring-in-samenhang-karakteristieken/ogc/v1?f=json,https://api.pdok.nl/tno/bro-grondwatermonitoring-in-samenhang-karakteristieken/ogc/v1/collections/gm_gar?f=html,pdok_bro_-_grondwatermonitoring_gm_in_samenhang_-_karak_gm_gar_f46cb6a5,,,Grondwatersamenstellingsonderzoek (GAR),"Service description: Deze dataset bevat de gegevens van nederlandse grondwatermonitoring afkomstig uit de Basisregistratie Ondergrond (BRO). Het betreft de meest karakteristieke (ken)gegevens van grondwatermonitoringputten en de daarmee samenhangende kengegevens van de grondwatermonitoringnetten waarvoor die putten zijn gebruikt, plus de karakteristieken van in die putten gemeten grondwaterstands- en grondwatersamenstellingsgegevens.  Grondwatermonitoring houdt in dat de toestand van het grondwater in een bepaald gebied, of eigenlijk in een bepaald deel van de ondergrond, over langere tijd gevolgd wordt. De grootte van het gebied en de diepte van monitoring verschillen per grondwatermonitoringnet. Er wordt daarbij gekeken naar de grondwaterstand (kwantiteit) en/of naar de samenstelling van het grondwater (kwaliteit). Hiervoor worden periodiek metingen uitgevoerd. Een beschrijving van deze dataset is opgenomen op de BRO Productomgeving.

Collection description: De meest karakteristieke (ken)gegevens van grondwatersamenstellingsonderzoeken (GAR) uit de Basisregistratie Ondergrond (BRO), gemeten in meetpunten van nederlandse grondwatermonitoringnetten (GMN). Een meetpunt vertegenwoordigt één monitoringbuis van een grondwatermonitoringput (GMW). De GAR gegevenscatalogus is opgenomen op de BRO Productomgeving. Hier vindt men ook de gegevensdefinitie, met daarin onder andere een omschrijving van alle entiteiten en attributen.

Keywords: BRO, Basisregistratie Ondergrond, GAR, GLD, GMN, GMW, Grondwater, Grondwatermonitoring, Grondwatermonitoringnet, Grondwatermonitoringput, Grondwatersamenstellingsonderzoek, Grondwaterstandonderzoek, Meetnet, Monitoringnet, grondwaterstand, karakteristieken, peilbuis, stijghoogtegrondwaterkwaliteit",PDOK OGC API Features landing page and collection metadata,PointDS,PointMeasuresDS,"Geometry: The dataset represents groundwater monitoring tubes (meetpunten) used for monitoring water quality and quantity, which are discrete point locations. The geometry_type_counts confirms 100% point geometry. | Entity: The dataset represents groundwater sampling points (monitoring sites) where measurements of groundwater quality and characteristics are recorded over time. This aligns with the PointMeasuresDS definition for point-based sampling of a continuous environmental phenomenon.","The dataset represents groundwater monitoring tubes (meetpunten) used for monitoring water quality and quantity, which are discrete point locations. The geometry_type_counts confirms 100% point geometry.",The dataset represents groundwater sampling points (monitoring sites) where measurements of groundwater quality and characteristics are recorded over time. This aligns with the PointMeasuresDS definition for point-based sampling of a continuous environmental phenomenon.,PointMeasuresDS priority check,,0.975,1.0,0.95,PDOK
24,BRT TOP10NL,Functioneel gebied multivlak,https://api.pdok.nl/brt/top10nl/ogc/v1?f=json,https://api.pdok.nl/brt/top10nl/ogc/v1/collections/functioneel_gebied_multivlak?f=html,pdok_brt_top10nl_functioneel_gebied_multivlak_e2992ecc,,,Functioneel gebied multivlak,"Service description: TOP10NL is een digitaal objectgericht kaartbestand wat ten grondslag ligt aan de topografische kaart 1:10000 en wat veelvuldig in diverse GIS- en CAD-systemen wordt gebruikt voor ondergrond, analyse-, en beheers- en planningsactiviteiten.

Collection description: Begrensd en benoemd gebied dat door een functionele eenheid beschreven wordt. Geometrietype is multivlak.

Keywords: BRT, TOP10NL, attractiepark, basisregistratie topografie, bedrijventerrein, begraafplaats, boswachterij, botanische tuin, bungalowpark, camping, campus, caravanpark, circuit, crossbaan, dierentuin, eendenkooi, emplacement, erebegraafplaats, functioneel gebied, functionele gebieden, gaswinning, gebied met hoge objecten, gebied voor radioastronomie, gebouwencomplex, golfterrein, grafheuvel, grindwinning, groeve, haven, heemtuin, helikopterlandingsterrein, ijsbaan, infiltratiegebied, jachthaven, kadaster, kampeerterrein, kartingbaan, kassengebied, kazerne, landgoed, legerplaats, luchthaven, mijn, milieustraat, militair oefengebied, nationaal park, natuurgebied, oliewinning, openluchtmuseum, openluchttheater, park, plantsoen, productie-installatie, recreatiegebied, renbaan, safaripark, schietterrein mosselbank, skibaan, slipschool, sluizencomplex, sportcomplex, sportterrein, stortplaats, tennispark, topografie, topografische kaart, transformatorstation, tuincentrum, vakantiepark, vector tiles, verdedigingswerk, verzorgingsplaats, viskwekerij, visvijvercomplex, vliegveld, volkstuinen, waterkering, werf, wildwissel, windturbinepark, woonwagencentrum, zandwinning, zenderpark, ziekenhuiscomplex, zonnepark, zoutwinning, zuiveringsinstallatie, zweefvliegveldterrein, zwembadcomplex",PDOK OGC API Features landing page and collection metadata,PlainVectorRegion,ObjectDS,"Geometry: The dataset represents specific functional land areas (e.g., parks, industrial sites, military areas). Although these are polygonal, they are isolated, feature-specific objects rather than a continuous or exhaustive partition (tessellation) of the entire Dutch territory. The polygon topology hints also suggest a PlainVectorRegion structure. | Entity: The dataset maps 'Functioneel gebied' (functional areas) which represent identifiable, managed, and named real-world sites such as sport complexes, business parks, camping grounds, and industrial sites. These are considered discrete objects rather than reporting units or continuous land-use coverage. The layer describes object-oriented topography (TOP10NL).","The dataset represents specific functional land areas (e.g., parks, industrial sites, military areas). Although these are polygonal, they are isolated, feature-specific objects rather than a continuous or exhaustive partition (tessellation) of the entire Dutch territory. The polygon topology hints also suggest a PlainVectorRegion structure.","The dataset maps 'Functioneel gebied' (functional areas) which represent identifiable, managed, and named real-world sites such as sport complexes, business parks, camping grounds, and industrial sites. These are considered discrete objects rather than reporting units or continuous land-use coverage. The layer describes object-oriented topography (TOP10NL).",Region Q7 ObjectDS,,0.9,0.9,0.9,PDOK
25,BRT TOP10NL,Functioneel gebied punt,https://api.pdok.nl/brt/top10nl/ogc/v1?f=json,https://api.pdok.nl/brt/top10nl/ogc/v1/collections/functioneel_gebied_punt?f=html,pdok_brt_top10nl_functioneel_gebied_punt_a09e2dae,,,Functioneel gebied punt,"Service description: TOP10NL is een digitaal objectgericht kaartbestand wat ten grondslag ligt aan de topografische kaart 1:10000 en wat veelvuldig in diverse GIS- en CAD-systemen wordt gebruikt voor ondergrond, analyse-, en beheers- en planningsactiviteiten.

Collection description: Begrensd en benoemd gebied dat door een functionele eenheid beschreven wordt. Geometrietype is punt.

Keywords: BRT, TOP10NL, attractiepark, basisregistratie topografie, bedrijventerrein, begraafplaats, boswachterij, botanische tuin, bungalowpark, camping, campus, caravanpark, circuit, crossbaan, dierentuin, eendenkooi, emplacement, erebegraafplaats, functioneel gebied functionele gebieden, gaswinning, gebied met hoge objecten, gebied voor radioastronomie, gebouwencomplex, golfterrein, grafheuvel, grindwinning, groeve, haven, heemtuin, helikopterlandingsterrein, ijsbaan, infiltratiegebied, jachthaven, kadaster, kampeerterrein, kartingbaan, kassengebied, kazerne, landgoed, legerplaats, luchthaven, mijn milieustraat, militair oefengebied, nationaal park, natuurgebied, oliewinning, openluchtmuseum, openluchttheater, park, plantsoen, productie-installatie, recreatiegebied, renbaan, safaripark, schietterrein mosselbank, skibaan, slipschool, sluizencomplex, sportcomplex, sportterrein, stortplaats, tennispark, topografie, topografische kaart, transformatorstation, tuincentrum, vakantiepark, vector tiles, verdedigingswerk, verzorgingsplaats, viskwekerij, visvijvercomplex, vliegveld, volkstuinen, waterkering, werf, wildwissel, windturbinepark, woonwagencentrum, zandwinning, zenderpark, ziekenhuiscomplex, zonnepark, zoutwinning, zuiveringsinstallatie, zweefvliegveldterrein, zwembadcomplex",PDOK OGC API Features landing page and collection metadata,PointDS,ObjectDS,"Geometry: The metadata explicitly states the geometry type is 'punt' (point) and the geometry_type_counts confirms only points are present. | Entity: The map layer displays identifiable functional areas (e.g., parks, nature reserves, industrial sites, complexes) as point locations, which function as discrete, managed, and named topographical objects within the BRT TOP10NL system.",The metadata explicitly states the geometry type is 'punt' (point) and the geometry_type_counts confirms only points are present.,"The map layer displays identifiable functional areas (e.g., parks, nature reserves, industrial sites, complexes) as point locations, which function as discrete, managed, and named topographical objects within the BRT TOP10NL system.",Region Q7 ObjectDS,,1.0,1.0,1.0,PDOK
26,BRT TOP10NL,Functioneel gebied vlak,https://api.pdok.nl/brt/top10nl/ogc/v1?f=json,https://api.pdok.nl/brt/top10nl/ogc/v1/collections/functioneel_gebied_vlak?f=html,pdok_brt_top10nl_functioneel_gebied_vlak_ca0ac62f,,,Functioneel gebied vlak,"Service description: TOP10NL is een digitaal objectgericht kaartbestand wat ten grondslag ligt aan de topografische kaart 1:10000 en wat veelvuldig in diverse GIS- en CAD-systemen wordt gebruikt voor ondergrond, analyse-, en beheers- en planningsactiviteiten.

Collection description: Begrensd en benoemd gebied dat door een functionele eenheid beschreven wordt. Geometrietype vlak.

Keywords: BRT, TOP10NL, attractiepark, basisregistratie topografie, bedrijventerrein, begraafplaats, boswachterij, botanische tuin, bungalowpark, camping, campus, caravanpark, circuit, crossbaan, dierentuin, eendenkooi, emplacement, erebegraafplaats, functioneel gebied, functionele gebieden, gaswinning, gebied met hoge objecten, gebied voor radioastronomie, gebouwencomplex, golfterrein, grafheuvel, grindwinning, groeve, haven, heemtuin, helikopterlandingsterrein, ijsbaan, infiltratiegebied, jachthaven, kadaster, kampeerterrein, kartingbaan, kassengebied, kazerne, landgoed, legerplaats, luchthaven, mijn milieustraat, militair oefengebied, nationaal park, natuurgebied, oliewinning, openluchtmuseum, openluchttheater, park, plantsoen, productie-installatie, recreatiegebied, renbaan, safaripark, schietterrein mosselbank, skibaan, slipschool, sluizencomplex, sportcomplex, sportterrein, stortplaats, tennispark, topografie, topografische kaart, transformatorstation, tuincentrum, vakantiepark, vector tiles, verdedigingswerk, verzorgingsplaats, viskwekerij, visvijvercomplex, vliegveld, volkstuinen, waterkering, werf, wildwissel, windturbinepark, woonwagencentrum, zandwinning, zenderpark, ziekenhuiscomplex, zonnepark, zoutwinning, zuiveringsinstallatie, zweefvliegveldterrein, zwembadcomplex",PDOK OGC API Features landing page and collection metadata,PlainVectorRegion,ObjectDS,"Geometry: The dataset represents various named functional areas (e.g., parks, industrial sites, airports) from the Dutch TOP10NL topographical map. These polygons are discrete, isolated features rather than a comprehensive, area-covering tessellation of the entire study area. The topology hints (low shared boundary and fill ratios) also support a classification as PlainVectorRegion. | Entity: The dataset represents specific, named, and identifiable functional areas such as parks, sports complexes, airports, and cemeteries. These are managed assets/facilities rather than reporting units, thematic coverages, or zones of policy application, making them distinct ObjectDS features.","The dataset represents various named functional areas (e.g., parks, industrial sites, airports) from the Dutch TOP10NL topographical map. These polygons are discrete, isolated features rather than a comprehensive, area-covering tessellation of the entire study area. The topology hints (low shared boundary and fill ratios) also support a classification as PlainVectorRegion.","The dataset represents specific, named, and identifiable functional areas such as parks, sports complexes, airports, and cemeteries. These are managed assets/facilities rather than reporting units, thematic coverages, or zones of policy application, making them distinct ObjectDS features.",Region Q7 ObjectDS,,0.9,0.9,0.9,PDOK
27,BRT TOP10NL,Gebouw punt,https://api.pdok.nl/brt/top10nl/ogc/v1?f=json,https://api.pdok.nl/brt/top10nl/ogc/v1/collections/gebouw_punt?f=html,pdok_brt_top10nl_gebouw_punt_3debd4b9,,,Gebouw punt,"Service description: TOP10NL is een digitaal objectgericht kaartbestand wat ten grondslag ligt aan de topografische kaart 1:10000 en wat veelvuldig in diverse GIS- en CAD-systemen wordt gebruikt voor ondergrond, analyse-, en beheers- en planningsactiviteiten.

Collection description: Vrijstaande, overdekte en geheel of gedeeltelijk met wanden omsloten toegankelijke ruimte, die direct of indirect met de grond is verbonden. Geometrietype is punt.

Keywords: BRT, TOP10NL, abdij, basisregistratie topografie, bezoekerscentrum, boortoren, brandtoren, brandweerkazerne, bunker, crematorium, dok, elektriciteitscentrale, fabriek, fort, gebouw, gebouwen, gemaal, gemeentehuis, gevangenis, hotel, huizenblok, hulpsecretarie, inrichting, kadaster, kapel, kas, kasteel, kerk, kerncentrale, kernreactor, kliniek, klokkentoren, klooster, koeltoren, koepel, kunstijsbaan, lichttoren, luchtwachttoren, manege, markant gebouw, militair gebouw, moskee, museum, observatorium, overig religieus gebouw, paleis, parkeerdak, parkeerdek, parkeergarage, peilmeetstation, politiebureau, pompstation, postkantoor, psychiatrisch centrum, psychiatrisch ziekenhuis, radarpost, radartoren, radiotoren, recreatiecentrum, reddingboothuisje, remise, ruïne, sanatorium, schaapskooi, school, schoorsteen, silo, sporthal, stadion, stadskantoor, stationsgebouw, synagoge, tank, tankstation, telecommunicatietoren, televisietoren, tol, topografie, topografische kaart, transformatorstation, uitzichttoren, universiteit, vector tiles, veiling, verkeerstoren, vuurtoren, warenhuis, waterradmolen, watertoren, wegrestaurant, werf, windmolen, windmolen: korenmolen, windmolen: watermolen, windturbine, zendtoren, ziekenhuis, zwembad",PDOK OGC API Features landing page and collection metadata,PointDS,ObjectDS,"Geometry: The dataset metadata and geometry_type_counts explicitly define the layer as 'gebouw punt' (building point) with 1000 features of type Point, indicating a collection of point locations for buildings. | Entity: The dataset represents distinct, countable real-world structures and buildings (e.g., pumping stations, wind turbines, churches) extracted from the Dutch TOP10NL topographical registry. Each point represents an identifiable object, which fits the definition of ObjectDS perfectly.","The dataset metadata and geometry_type_counts explicitly define the layer as 'gebouw punt' (building point) with 1000 features of type Point, indicating a collection of point locations for buildings.","The dataset represents distinct, countable real-world structures and buildings (e.g., pumping stations, wind turbines, churches) extracted from the Dutch TOP10NL topographical registry. Each point represents an identifiable object, which fits the definition of ObjectDS perfectly.",Region Q7 ObjectDS,,1.0,1.0,1.0,PDOK
28,BRT TOP10NL,Gebouw vlak,https://api.pdok.nl/brt/top10nl/ogc/v1?f=json,https://api.pdok.nl/brt/top10nl/ogc/v1/collections/gebouw_vlak?f=html,pdok_brt_top10nl_gebouw_vlak_0a9c4ea8,,,Gebouw vlak,"Service description: TOP10NL is een digitaal objectgericht kaartbestand wat ten grondslag ligt aan de topografische kaart 1:10000 en wat veelvuldig in diverse GIS- en CAD-systemen wordt gebruikt voor ondergrond, analyse-, en beheers- en planningsactiviteiten.

Collection description: Vrijstaande, overdekte en geheel of gedeeltelijk met wanden omsloten toegankelijke ruimte, die direct of indirect met de grond is verbonden. Geometrietype is vlak.

Keywords: BRT, TOP10NL, abdij, basisregistratie topografie, bezoekerscentrum, boortoren, brandtoren, brandweerkazerne, bunker, crematorium, dok, elektriciteitscentrale, fabriek, fort, gebouw, gebouwen, gemaal, gemeentehuis, gevangenis, hotel, huizenblok, hulpsecretarie, inrichting, kadaster, kapel, kas, kasteel, kerk, kerncentrale, kernreactor, kliniek, klokkentoren, klooster, koeltoren, koepel, kunstijsbaan, lichttoren, luchtwachttoren, manege, markant gebouw, militair gebouw, moskee, museum, observatorium, overig religieus gebouw, paleis, parkeerdak, parkeerdek, parkeergarage, peilmeetstation, politiebureau, pompstation, postkantoor, psychiatrisch centrum, psychiatrisch ziekenhuis, radarpost, radartoren, radiotoren, recreatiecentrum, reddingboothuisje, remise, ruïne, sanatorium, schaapskooi, school, schoorsteen, silo, sporthal, stadion, stadskantoor, stationsgebouw, synagoge, tank, tankstation, telecommunicatietoren, televisietoren, tol, topografie, topografische kaart, transformatorstation, uitzichttoren, universiteit, vector tiles, veiling, verkeerstoren, vuurtoren, warenhuis, waterradmolen, watertoren, wegrestaurant, werf, windmolen, windmolen: korenmolen, windmolen: watermolen, windturbine, zendtoren, ziekenhuis, zwembad",PDOK OGC API Features landing page and collection metadata,PlainVectorRegion,ObjectDS,"Geometry: The dataset represents individual building footprints from the TOP10NL topography map. These are discrete polygon features that do not form a complete tessellation of the landscape, as confirmed by the low shared_boundary_ratio and the nature of building data. | Entity: The dataset represents distinct, identifiable buildings, each being a real-world managed asset or structure. These are clearly object-like features (e.g., schools, stations, monuments) rather than statistical reporting units, thematic coverage classes, or general zones of applicability.","The dataset represents individual building footprints from the TOP10NL topography map. These are discrete polygon features that do not form a complete tessellation of the landscape, as confirmed by the low shared_boundary_ratio and the nature of building data.","The dataset represents distinct, identifiable buildings, each being a real-world managed asset or structure. These are clearly object-like features (e.g., schools, stations, monuments) rather than statistical reporting units, thematic coverage classes, or general zones of applicability.",Region Q7 ObjectDS,,1.0,1.0,1.0,PDOK
29,BRT TOP10NL,Geografisch Gebied Punt,https://api.pdok.nl/brt/top10nl/ogc/v1?f=json,https://api.pdok.nl/brt/top10nl/ogc/v1/collections/geografisch_gebied_punt?f=html,pdok_brt_top10nl_geografisch_gebied_punt_451e560c,,,Geografisch Gebied Punt,"Service description: TOP10NL is een digitaal objectgericht kaartbestand wat ten grondslag ligt aan de topografische kaart 1:10000 en wat veelvuldig in diverse GIS- en CAD-systemen wordt gebruikt voor ondergrond, analyse-, en beheers- en planningsactiviteiten.

Collection description: Begrensd en benoemd gebied dat door een geografische eenheid beschreven wordt. Geometrietype is punt.

Keywords: BRT, TOP10NL, bank, basisregistratie topografie, berg, bosgebied, duingebied, eiland, geografisch gebied, geografische gebieden, geul, heidegebied, heuvel, hoek, kaap, kadaster, ondiepte, plaat, polder, streek, terp, topografie, topografische kaart, vaargeul, vector tiles, veld, wad, watergebied, wierde, zee, zeearm, zeegat",PDOK OGC API Features landing page and collection metadata,PointDS,ObjectDS,"Geometry: The metadata and description explicitly identify the dataset as 'Geografisch Gebied Punt' and specify the geometry type as 'punt' (point). | Entity: The layer represents identifiable geographical features (e.g., hills, forests, islands) as points, which aligns with the ObjectDS category as per the decision tree for PointDS geometry.",The metadata and description explicitly identify the dataset as 'Geografisch Gebied Punt' and specify the geometry type as 'punt' (point).,"The layer represents identifiable geographical features (e.g., hills, forests, islands) as points, which aligns with the ObjectDS category as per the decision tree for PointDS geometry.","Branch A, Q4A: ObjectDS",,0.95,1.0,0.9,PDOK
30,BRT TOP10NL,Geografisch gebied multivlak,https://api.pdok.nl/brt/top10nl/ogc/v1?f=json,https://api.pdok.nl/brt/top10nl/ogc/v1/collections/geografisch_gebied_multivlak?f=html,pdok_brt_top10nl_geografisch_gebied_multivlak_a51e70dc,,,Geografisch gebied multivlak,"Service description: TOP10NL is een digitaal objectgericht kaartbestand wat ten grondslag ligt aan de topografische kaart 1:10000 en wat veelvuldig in diverse GIS- en CAD-systemen wordt gebruikt voor ondergrond, analyse-, en beheers- en planningsactiviteiten.

Collection description: Begrensd en benoemd gebied dat door een geografische eenheid beschreven wordt. Geometrietype is multivlak.

Keywords: BRT, TOP10NL, bank, basisregistratie topografie, berg, bosgebied, duingebied, eiland, geografisch gebied, geografische gebieden, geul, heidegebied, heuvel, hoek, kaap, kadaster, ondiepte, plaat, polder, streek, terp, topografie, topografische kaart, vaargeul, vector tiles, veld, wad, watergebied, wierde, zee, zeearm, zeegat",PDOK OGC API Features landing page and collection metadata,PlainVectorRegion,ObjectDS,"Geometry: The dataset contains geographically named areas such as forests, dunes, and polders which are distinct, named entities rather than a exhaustive tessellation of the country. The low shared_boundary_ratio and sparse adjacent_polygon_pairs indicate these are isolated or thematic features rather than a space-filling partition. | Entity: The dataset represents named, identified geographical features (such as forest areas, polders, and specific regions) from the Dutch topographic register (TOP10NL). These are managed, identifiable places rather than statistical reporting units, thematic coverage classes, or simple patches of influence. The 'ObjectDS' label is appropriate for these discrete, named real-world entities.","The dataset contains geographically named areas such as forests, dunes, and polders which are distinct, named entities rather than a exhaustive tessellation of the country. The low shared_boundary_ratio and sparse adjacent_polygon_pairs indicate these are isolated or thematic features rather than a space-filling partition.","The dataset represents named, identified geographical features (such as forest areas, polders, and specific regions) from the Dutch topographic register (TOP10NL). These are managed, identifiable places rather than statistical reporting units, thematic coverage classes, or simple patches of influence. The 'ObjectDS' label is appropriate for these discrete, named real-world entities.",Region Q7 ObjectDS,,0.9,0.9,0.9,PDOK
31,BRT TOP10NL,Geografisch gebied vlak,https://api.pdok.nl/brt/top10nl/ogc/v1?f=json,https://api.pdok.nl/brt/top10nl/ogc/v1/collections/geografisch_gebied_vlak?f=html,pdok_brt_top10nl_geografisch_gebied_vlak_f93224bf,,,Geografisch gebied vlak,"Service description: TOP10NL is een digitaal objectgericht kaartbestand wat ten grondslag ligt aan de topografische kaart 1:10000 en wat veelvuldig in diverse GIS- en CAD-systemen wordt gebruikt voor ondergrond, analyse-, en beheers- en planningsactiviteiten.

Collection description: Begrensd en benoemd gebied dat door een geografische eenheid beschreven wordt. Geometrietype is vlak.

Keywords: BRT, TOP10NL, bank, basisregistratie topografie, berg, bosgebied, duingebied, eiland, geografisch gebied, geografische gebieden, geul, heidegebied, heuvel, hoek, kaap, kadaster, ondiepte, plaat, polder, streek, terp, topografie, topografische kaart, vaargeul, vector tiles, veld, wad, watergebied, wierde, zee, zeearm, zeegat",PDOK OGC API Features landing page and collection metadata,PlainVectorRegion,ObjectDS,"Geometry: The dataset represents specific named geographical areas such as forests, dunes, and islands. These features are discrete entities rather than a complete administrative or statistical partition of the land area, making PlainVectorRegion the most appropriate classification. | Entity: The dataset represents named, discrete geographic areas (e.g., 'Oosteresch', 'Kleuvenveen') which function as identifiable, managed places or topographically defined landscape objects within the BRT (Basisregistratie Topografie). While the polygons have attribute categories, they are not exhaustive thematic coverages (CoverageDS) or reporting units (LatticeDS), and they represent specific objects rather than just policy zones or patches (PatchDS).","The dataset represents specific named geographical areas such as forests, dunes, and islands. These features are discrete entities rather than a complete administrative or statistical partition of the land area, making PlainVectorRegion the most appropriate classification.","The dataset represents named, discrete geographic areas (e.g., 'Oosteresch', 'Kleuvenveen') which function as identifiable, managed places or topographically defined landscape objects within the BRT (Basisregistratie Topografie). While the polygons have attribute categories, they are not exhaustive thematic coverages (CoverageDS) or reporting units (LatticeDS), and they represent specific objects rather than just policy zones or patches (PatchDS).",Region Q7 ObjectDS,,0.9,0.9,0.9,PDOK
