RowIndex,Title,EnglishTitle,PageLink,MapLink,Kaartlaag,Geometry,Entity,GPTGeometry,GPTEntity,GPTReasoningSummary,GPTError,GPTConfidence,RunID
69,Postcode6-vlakken BAG,Zipcode6 shapes,https://maps.amsterdam.nl/open_geodata/?k=191,https://maps.amsterdam.nl/postcode,PC6_VLAKKEN_BAG,PlainVectorRegion,ObjectDS,VectorTessellation,LatticeDS,"The dataset represents Postcode6 areas, which serve as statistical and administrative reporting units partitioning the study area, making it a LatticeDS.",,1.0,V2_gemini
70,Plusnetten en Hoofdnetten,Plus and Main networks infrastructure,https://maps.amsterdam.nl/open_geodata/?k=233,https://maps.amsterdam.nl/plushoofdnetten,PLUSHOOFDNETTEN,LineDS,NetworkDS,LineDS,NetworkDS,"The dataset represents a network of transport infrastructure (main and plus networks) consisting of lines, which falls under NetworkDS as it is a connected street/transport system.",,1.0,V2_gemini
71,Plusnetten Voetgangersgebied,Plusnetworks pedestrians,https://maps.amsterdam.nl/open_geodata/?k=84,https://maps.amsterdam.nl/plushoofdnetten,PLUSHOOFDNETTEN_VOETGEBIED,PlainVectorRegion,PatchDS,PlainVectorRegion,ObjectDS,"The dataset maps 'Plusnetten Voetgangersgebied', which identifies specific pedestrian areas such as squares ('Plein') and parks ('Park'). These are distinct, identifiable public spaces treated as managed assets or places, fitting the ObjectDS definition better than PatchDS.",,0.85,V2_gemini
72,Privacy - Masten,Privacy - Masts,https://maps.amsterdam.nl/open_geodata/?k=304,https://maps.amsterdam.nl/privacy,PRIVACY_AISMASTEN,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset contains point locations representing distinct, named physical structures (masts, bridges, offices), which classifies them as ObjectDS under the PointDS geometry.",,1.0,V2_gemini
73,Privacy - Overig,Privacy - Other,https://maps.amsterdam.nl/open_geodata/?k=306,https://maps.amsterdam.nl/privacy,PRIVACY_OVERIG,PointDS,ObjectDS,PointDS,ObjectDS,"The layer maps point locations of specific research projects and privacy-related analyses, which qualify as distinct, identifiable real-world entities (projects). Therefore, it is classified as ObjectDS.",,0.8,V2_gemini
74,Privacy - Wagenparkscan,Privacy - Car fleet scan,https://maps.amsterdam.nl/open_geodata/?k=305,https://maps.amsterdam.nl/privacy,PRIVACY_WAGENPARKSCAN,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset maps specific physical locations (points) where car fleet scan equipment is installed; these represent discrete assets/facilities, making it ObjectDS.",,1.0,V2_gemini
75,Verkiezingen Provinciale Staten 2019,Elections Provinces 2019,https://maps.amsterdam.nl/open_geodata/?k=280,https://maps.amsterdam.nl/provincialestaten2019,PS19,PointDS,EventDS,PointDS,ObjectDS,"The dataset contains point locations (polling stations) where election results are reported. Since each point represents a specific, identifiable physical facility (Stemlocatie) used as a polling station, ObjectDS is the most appropriate classification according to the Branch A rules.",,0.9,V2_gemini
76,Rainproof - Hoog grondwater,Rainproof - High groundwater,https://maps.amsterdam.nl/open_geodata/?k=290,https://maps.amsterdam.nl/rainproof,RAINPROOF_DRAINAGE,PlainVectorRegion,PatchDS,PlainVectorRegion,PatchDS,"The layer identifies specific areas where groundwater drainage is possible or not. These are patches marking a phenomenon's extent or condition applicability, rather than reporting units or discrete objects.",,0.8,V2_gemini
77,Rainproof - Hydro-eenheden,Rainproof - Hydro units,https://maps.amsterdam.nl/open_geodata/?k=289,https://maps.amsterdam.nl/rainproof,RAINPROOF_HYDRO_EENHEDEN,PlainVectorRegion,ObjectDS,PlainVectorRegion,PatchDS,"The layer represents 'Hydro units' within the Rainproof initiative, which define specific areas of intervention, flood risk, or drainage policy in Amsterdam. Since these polygons identify areas of interest for specific water management policies rather than representing exhaustive administrative reporting units or static physical objects, they are classified as PatchDS.",,0.85,V2_gemini
78,Rainproof - Knelpunten,Rainproof - Bottlenecks,https://maps.amsterdam.nl/open_geodata/?k=288,https://maps.amsterdam.nl/rainproof,RAINPROOF_KNELPUNTEN,PlainVectorRegion,ObjectDS,PlainVectorRegion,PatchDS,"The polygons represent specific areas identified as drainage 'bottlenecks' (knelpunten). These are locations where a condition (water accumulation during rain) applies, rather than being discrete managed objects or reporting units. Therefore, PatchDS is the most appropriate classification.",,0.9,V2_gemini
79,Rainproof - Polderriool,Rainproof - Polder sewerage,https://maps.amsterdam.nl/open_geodata/?k=291,https://maps.amsterdam.nl/rainproof,RAINPROOF_POLDERRIOOL,PlainVectorRegion,PatchDS,PlainVectorRegion,ObjectDS,"The dataset represents specific locations ('Polderriool' or polder sewerages) treated as identifiable assets/facilities. Although the polygon shapes appear patch-like, they represent discrete project sites or managed assets rather than zones, policy areas, or reporting units.",,0.85,V2_gemini
80,Religie,Religion,https://maps.amsterdam.nl/open_geodata/?k=314,https://maps.amsterdam.nl/religie,RELIGIE,PointDS,ObjectDS,PointDS,ObjectDS,"The map layer represents religious buildings as discrete points, each identifying a specific facility (e.g., church, mosque, temple). Per the decision tree for PointDS, these are countable real-world objects.",,1.0,V2_gemini
81,Voetpaden breedte,Sidewalks width,https://maps.amsterdam.nl/open_geodata/?k=299,https://maps.amsterdam.nl/sidewalks,SIDEWALKS,LineDS,NetworkDS,LineDS,NetworkDS,"The dataset represents a system of sidewalk segments which form a connected infrastructure network. While numeric attributes like width (ComfortLevel) exist, they are properties of the linear segments within the network, not the primary phenomenon, so NetworkDS is preferred.",,0.9,V2_gemini
82,Snorfiets naar de rijbaan,Mopeds on the roadway,https://maps.amsterdam.nl/open_geodata/?k=265,https://maps.amsterdam.nl/snorfietsnaarrijbaan,SNORFIETSLIJNEN,LineDS,NetworkDS,LineDS,NetworkDS,"The dataset maps specific street segments and locations where a traffic policy (mopeds moving to the roadway) applies. Although they are not a full city-wide grid, they represent a connected system of infrastructure segments subject to specific traffic regulations, best classified as a NetworkDS.",,0.9,V2_gemini
83,Openbare Sportplekken,Public playgrounds,https://maps.amsterdam.nl/open_geodata/?k=56,https://maps.amsterdam.nl/sport,SPORT_OPENBAAR,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset represents distinct, physical public sports facilities (e.g., playgrounds, courts). These are point-based objects with attributes detailing their type, location, and condition, aligning with the definition of ObjectDS.",,1.0,V2_gemini
84,Stadslandbouw (locaties),City farming (locations),https://maps.amsterdam.nl/open_geodata/?k=62,https://maps.amsterdam.nl/stadslandbouw,STADSLANDBOUW_PUNT,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset represents distinct, countable real-world farming/garden locations, making it a collection of objects (ObjectDS) represented as points.",,1.0,V2_gemini
85,Stadslandbouw (terreinen),City farming (terrains),https://maps.amsterdam.nl/open_geodata/?k=76,https://maps.amsterdam.nl/stadslandbouw,STADSLANDBOUW_VLAK,PlainVectorRegion,ObjectDS,PlainVectorRegion,ObjectDS,"The dataset represents specific urban farming sites (e.g., gardens, allotment parks). Each polygon denotes a distinct, named, and managed location with specific attributes like name, address, and website, which fits the definition of ObjectDS. It does not partition the area (so not VectorTessellation) and is not a zone of policy or restriction (not PatchDS).",,1.0,V2_gemini
86,Stadsloods,City pilot,https://maps.amsterdam.nl/open_geodata/?k=66,https://maps.amsterdam.nl/stadsloods,STADSLOODS,PointDS,ObjectDS,PointDS,ObjectDS,"The layer represents discrete points (Stadsloods/City pilot locations), each identifying a specific project, activity, or initiative initiator (e.g., Anne Frank Stichting). These are clear distinct real-world objects, fitting the ObjectDS classification for PointDS.",,1.0,V2_gemini
87,Stadsstraten,Major streets,https://maps.amsterdam.nl/open_geodata/?k=275,https://maps.amsterdam.nl/stadsstraat,STADSSTRAAT,LineDS,NetworkDS,LineDS,NetworkDS,"The dataset represents city streets (Stadsstraten), which form a road infrastructure network. Per the decision tree, datasets depicting street systems are classified as NetworkDS.",,0.9,V2_gemini
88,Stadswarmtekoude - transport,District heating cooling - transport,https://maps.amsterdam.nl/open_geodata/?k=224,https://maps.amsterdam.nl/stadswarmtekoude,STADSWARMTEKOUDE_TRANSPORT,LineDS,NetworkDS,LineDS,NetworkDS,"The dataset represents a district heating and cooling transport network consisting of connected pipelines. According to the decision tree, datasets representing connected line infrastructure, utility systems, or networks should be classified as NetworkDS.",,1.0,V2_gemini
89,Stadswarmtekoude - wijk,District heating cooling - neighbourhood,https://maps.amsterdam.nl/open_geodata/?k=301,https://maps.amsterdam.nl/stadswarmtekoude,STADSWARMTEKOUDE_WIJK,PlainVectorRegion,PatchDS,PlainVectorRegion,PatchDS,The map displays areas where district heating/cooling infrastructure exists or is under construction. These are bounded zones of phenomenon application (PatchDS) rather than full administrative reporting units (not LatticeDS) or a single unified infrastructure network (not NetworkDS). The features are discrete zones identified by their functional status.,,0.85,V2_gemini
90,Woningbouwplannen - Strategische ruimte en Verkenning,Housing plans - Strategic space,https://maps.amsterdam.nl/open_geodata/?k=226,https://maps.amsterdam.nl/woningbouwplannen,STRATEGISCHERUIMTE,PlainVectorRegion,ObjectDS,PlainVectorRegion,ObjectDS,"The features represent named housing development projects (e.g., 'Alfadriehoek', 'Amstel III') and associated development sites. These are discrete, identifiable, and managed projects, fitting the definition of ObjectDS. While the layer contains polygons, it is not a complete tessellation of the city, nor a thematic coverage, and the projects have distinct identities.",,0.9,V2_gemini
91,Streekproducten,Local farming products,https://maps.amsterdam.nl/open_geodata/?k=58,https://maps.amsterdam.nl/streekproducten,STREEKPRODUCTEN,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset represents distinct agricultural businesses and facilities as point locations, each with specific attributes like name and address. This fits the definition of ObjectDS.",,1.0,V2_gemini
92,Tram- en metrolijnen 2018,Tram and metro lines 2018,https://maps.amsterdam.nl/open_geodata/?k=321,https://maps.amsterdam.nl/trammetro,TRAMMETRO_LIJNEN_2018,LineDS,NetworkDS,LineDS,NetworkDS,"The dataset represents a tram and metro transport system, which constitutes a network infrastructure. As per the priority checks, connected line transport systems are classified as NetworkDS.",,1.0,V2_gemini
93,Tram- en metrolijnen 2020,Tram and metro lines 2020,https://maps.amsterdam.nl/open_geodata/?k=220,https://maps.amsterdam.nl/trammetro,TRAMMETRO_LIJNEN_2020,LineDS,NetworkDS,LineDS,NetworkDS,"The dataset maps tram and metro lines, which represent a transportation infrastructure network. Per the decision tree, line-based transportation systems are classified as NetworkDS.",,1.0,V2_gemini
94,Tramhaltes en metrostations 2018,Tram stops and metro stations 2018,https://maps.amsterdam.nl/open_geodata/?k=322,https://maps.amsterdam.nl/trammetro,TRAMMETRO_PUNTEN_2018,PointDS,ObjectDS,PointDS,ObjectDS,"The layer maps distinct point features (tram stops and metro stations), which are classified as ObjectDS under the PointDS branch because they represent identifiable real-world transport facilities.",,1.0,V2_gemini
95,Tramhaltes en metrostations 2020,Tram stops and metro stations 2020,https://maps.amsterdam.nl/open_geodata/?k=221,https://maps.amsterdam.nl/trammetro,TRAMMETRO_PUNTEN_2020,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset represents distinct real-world transit facilities (tram stops and metro stations), which are mapped as points. These are identifiable assets/objects, making ObjectDS the correct entity classification.",,1.0,V2_gemini
96,Verkeerslichten,Traffic lights,https://maps.amsterdam.nl/open_geodata/?k=61,https://maps.amsterdam.nl/verkeerslichten,VERKEERSLICHTEN,PointDS,ObjectDS,PointDS,ObjectDS,"The layer maps specific traffic light locations (points), each representing a discrete real-world infrastructure asset. This fits the definition of ObjectDS for point geometries.",,1.0,V2_gemini
97,Verkeersprognoses,Traffic prognosis,https://maps.amsterdam.nl/open_geodata/?k=253,https://maps.amsterdam.nl/verkeersprognoses,VERKEERSPROGNOSE,LineDS,NetworkDS,LineDS,NetworkDS,"The dataset maps road links associated with traffic prognosis data. Since the features represent a street/road system and are LineStrings, they are classified as NetworkDS according to the branch for connected line infrastructure.",,1.0,V2_gemini
98,Verkiezingen Tweede Kamer 2017,Elections Parliament 2017,https://maps.amsterdam.nl/open_geodata/?k=217,https://maps.amsterdam.nl/verkiezingen2017,VERKIEZINGEN2017,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset represents voting locations (Stemlocatie) as points. Each point corresponds to a discrete, countable facility (a building or school) where elections took place, making it an ObjectDS.",,1.0,V2_gemini
99,Vervangen bomen,Tree replacement,https://maps.amsterdam.nl/open_geodata/?k=296,https://maps.amsterdam.nl/vervangen_bomen,VERVANGENBOMEN,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset maps individual tree locations, which are discrete, identifiable real-world objects. PointDS is used for point geometries, and ObjectDS is the correct entity classification for discrete objects.",,1.0,V2_gemini
100,Verkeersinformatiesystemen,Traffic Information Systems,https://maps.amsterdam.nl/open_geodata/?k=182,https://maps.amsterdam.nl/vis,VIS,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset maps discrete traffic infrastructure assets like cameras and displays, which function as identifiable objects. Each point represents a single managed physical object, not a measurement or event.",,1.0,V2_gemini
101,Verkeersinformatiesystemen - BFA,Traffic Information Systems - BFA,https://maps.amsterdam.nl/open_geodata/?k=266,https://maps.amsterdam.nl/vis,VIS_BFA,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset maps specific traffic information system installations (pollers, barriers, etc.) at discrete point locations. These are identifiable real-world facilities/assets, qualifying as ObjectDS.",,1.0,V2_gemini
102,Broedende vogels,Breeding birds,https://maps.amsterdam.nl/open_geodata/?k=87,https://maps.amsterdam.nl/vogels,VOGELS,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset represents point locations of breeding bird nests or habitats. Each point is a distinct real-world observation of an object (bird nesting site), and the numeric counts over the years are attributes of these objects, not the primary phenomenon.",,1.0,V2_gemini
103,Vondelpark zitbanken,Vondelpark benches,https://maps.amsterdam.nl/open_geodata/?k=248,https://maps.amsterdam.nl/vondelpark_zitbanken,VONDELPARK_ZITBANKEN,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset represents individual benches as point locations, which are distinct, real-world managed assets. This fits the criteria for PointDS and ObjectDS.",,1.0,V2_gemini
104,Walkability,Walkability,https://maps.amsterdam.nl/open_geodata/?k=298,https://maps.amsterdam.nl/walkability,WALKABILITY,LineDS,NetworkDS;ObjectDS,LineDS,NetworkDS,"The dataset represents street segments ('Straatvaknummer') used for connectivity and walkability analysis across the city, forming a transportation network. Therefore, it is classified as LineDS and NetworkDS.",,0.9,V2_gemini
105,Wandkunst,Wall art,https://maps.amsterdam.nl/open_geodata/?k=272,https://maps.amsterdam.nl/wandkunst,WANDKUNST,PointDS,ObjectDS,PointDS,ObjectDS,"The map features represent individual wall art objects (sculptures, glass-in-lood, mosaics, paintings) located at specific buildings or sites. Following the PointDS branch, these are countable, real-world assets/objects.",,1.0,V2_gemini
106,Welstandniveaus bebouwing,Wealth levels building,https://maps.amsterdam.nl/open_geodata/?k=173,https://maps.amsterdam.nl/welstand,WELSTAND_NIVEAUS,VectorTessellation,CoverageDS,PlainVectorRegion,PatchDS,"The dataset represents welstandniveaus (wealth levels/architectural quality levels), which are administrative policy zones or application areas for building regulations. Since these are not exhaustive reporting units (LatticeDS) nor full-area land-use coverage (CoverageDS), but rather bounded policy areas/zones where specific regulations apply, they are best classified as PatchDS.",,0.9,V2_gemini
107,Welstandsystemen bebouwing,Wealth systems building,https://maps.amsterdam.nl/open_geodata/?k=174,https://maps.amsterdam.nl/welstand,WELSTAND_SYSTEMEN,VectorTessellation,CoverageDS,PlainVectorRegion,CoverageDS,"The dataset represents an exhaustive thematic classification of urban areas based on architectural 'welstand' (aesthetic quality) systems, functioning as a coverage layer defining urban character zones across the city.",,0.8,V2_gemini
108,Amsterdam onder vuur in WOII,Amsterdam under attack in WWII,https://maps.amsterdam.nl/open_geodata/?k=100,https://maps.amsterdam.nl/woii,WOII,PointDS,EventDS,PointDS,EventDS,"The map displays specific war-time incidents (bombings, plane crashes) at point locations tied to specific dates and descriptions, making it an EventDS.",,0.95,V2_gemini
109,Woningbouwplannen,Housing plans,https://maps.amsterdam.nl/open_geodata/?k=142,https://maps.amsterdam.nl/woningbouwplannen,WONINGBOUWPLANNEN,PlainVectorRegion,ObjectDS,PlainVectorRegion,ObjectDS,"The map depicts specific housing projects as bounded polygons. Even though they have numeric attributes related to housing counts, the primary mapped phenomenon is the individual housing project development site, which aligns with ObjectDS.",,0.8,V2_gemini
110,Zelfbouwkavels,Do-it-yourself plots,https://maps.amsterdam.nl/open_geodata/?k=60,https://maps.amsterdam.nl/zelfbouwkavels,ZELFBOUWKAVELS,PointDS,ObjectDS,PointDS,ObjectDS,"The layer maps individual self-build plot projects ('Zelfbouwkavels') as distinct points, each representing a specific housing project or site, making it a clear ObjectDS.",,1.0,V2_gemini
111,Zonnepanelen op erfgoed,Solar panels on heritage,https://maps.amsterdam.nl/open_geodata/?k=320,https://maps.amsterdam.nl/zonnedaken_erfgoed,ZONNEDAKEN_ERFGOED,PlainVectorRegion,ObjectDS,PlainVectorRegion,PatchDS,"The dataset maps areas with different categories concerning solar panels on heritage buildings. These represent zones of policy/applicability rather than discrete building footprints or exhaustive land-use coverage, identifying them as PatchDS.",,0.9,V2_gemini
112,Zonnepanelen,Solar panels,https://maps.amsterdam.nl/open_geodata/?k=251,https://maps.amsterdam.nl/zonnepanelen,ZONNEPANELEN2017,PointDS,AmountDS,PointDS,ObjectDS,"The layer maps individual locations of solar panel installations as points. Although the points contain numeric attributes like number of panels and power capacity, these are attributes of the installations themselves, making it an ObjectDS rather than an AmountDS.",,0.9,V2_gemini
113,Zwemwater,Swimming water,https://maps.amsterdam.nl/open_geodata/?k=218,https://maps.amsterdam.nl/zwemwater,ZWEMWATER,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset maps swimming locations (pools, beaches, waterside spots) as discrete points, which are identifiable real-world facilities. This fits the definition of ObjectDS.",,1.0,V2_gemini
