RowIndex,Title,EnglishTitle,PageLink,MapLink,Kaartlaag,Geometry,Entity,GPTGeometry,GPTEntity,GPTReasoningSummary,GPTError,GPTConfidence,RunID
73,Privacy - Overig,Privacy - Other,https://maps.amsterdam.nl/open_geodata/?k=306,https://maps.amsterdam.nl/privacy,PRIVACY_OVERIG,PointDS,ObjectDS,PointDS,ObjectDS,"The layer represents discrete real-world research projects or pilots that involve data collection at specific locations, hence they are classified as objects.",,0.9,Baseline_gemini
74,Privacy - Wagenparkscan,Privacy - Car fleet scan,https://maps.amsterdam.nl/open_geodata/?k=305,https://maps.amsterdam.nl/privacy,PRIVACY_WAGENPARKSCAN,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset represents specific locations for a car fleet scan, which are discrete real-world objects or facilities. The geometry is point-based.",,1.0,Baseline_gemini
75,Verkiezingen Provinciale Staten 2019,Elections Provinces 2019,https://maps.amsterdam.nl/open_geodata/?k=280,https://maps.amsterdam.nl/provincialestaten2019,PS19,PointDS,EventDS,PointDS,ObjectDS,"The map layer represents polling stations as point locations. Each point represents a distinct facility or place (the voting district/location) where election results were recorded. Despite containing numeric data like vote counts and percentages, these are attributes of the object (the polling station), not the primary phenomenon.",,0.9,Baseline_gemini
76,Rainproof - Hoog grondwater,Rainproof - High groundwater,https://maps.amsterdam.nl/open_geodata/?k=290,https://maps.amsterdam.nl/rainproof,RAINPROOF_DRAINAGE,PlainVectorRegion,PatchDS,PlainVectorRegion,PatchDS,"The layer represents specific bounded areas or patches where high groundwater drainage conditions apply, rather than a full-area partition or reporting units. Therefore, it is classified as a collection of patches.",,0.9,Baseline_gemini
77,Rainproof - Hydro-eenheden,Rainproof - Hydro units,https://maps.amsterdam.nl/open_geodata/?k=289,https://maps.amsterdam.nl/rainproof,RAINPROOF_HYDRO_EENHEDEN,PlainVectorRegion,ObjectDS,PlainVectorRegion,PatchDS,"The layer represents specific 'hydro units' (areas identified for Rainproof water management), which function as discrete, bounded patches of intervention rather than an exhaustive tessellation of the city or a set of objects.",,0.9,Baseline_gemini
78,Rainproof - Knelpunten,Rainproof - Bottlenecks,https://maps.amsterdam.nl/open_geodata/?k=288,https://maps.amsterdam.nl/rainproof,RAINPROOF_KNELPUNTEN,PlainVectorRegion,ObjectDS,PlainVectorRegion,PatchDS,"The dataset represents specific, bounded locations identified as bottlenecks for rain accumulation (Rainproof). These are not exhaustive reporting units or full-area classifications, but rather distinct patches representing areas of vulnerability.",,0.9,Baseline_gemini
79,Rainproof - Polderriool,Rainproof - Polder sewerage,https://maps.amsterdam.nl/open_geodata/?k=291,https://maps.amsterdam.nl/rainproof,RAINPROOF_POLDERRIOOL,PlainVectorRegion,PatchDS,PlainVectorRegion,PatchDS,"The layer contains polygons representing specific localized areas (polder sewers) which do not form a complete partition of the city, nor are they a full-area coverage, making them patches. They are treated as identifiable locations or project sites.",,0.9,Baseline_gemini
80,Religie,Religion,https://maps.amsterdam.nl/open_geodata/?k=314,https://maps.amsterdam.nl/religie,RELIGIE,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset maps individual religious buildings or locations as points, which are discrete, identifiable real-world objects.",,1.0,Baseline_gemini
81,Voetpaden breedte,Sidewalks width,https://maps.amsterdam.nl/open_geodata/?k=299,https://maps.amsterdam.nl/sidewalks,SIDEWALKS,LineDS,NetworkDS,LineDS,NetworkDS,"The dataset represents sidewalk segments as a linear network used for urban mobility and spatial planning, which fits the NetworkDS classification despite having numeric attributes related to space usage.",,0.9,Baseline_gemini
82,Snorfiets naar de rijbaan,Mopeds on the roadway,https://maps.amsterdam.nl/open_geodata/?k=265,https://maps.amsterdam.nl/snorfietsnaarrijbaan,SNORFIETSLIJNEN,LineDS,NetworkDS,LineDS,NetworkDS,"The dataset represents specific street segments where moped traffic has been moved to the roadway, which forms a connected network of regulated infrastructure.",,0.95,Baseline_gemini
83,Openbare Sportplekken,Public playgrounds,https://maps.amsterdam.nl/open_geodata/?k=56,https://maps.amsterdam.nl/sport,SPORT_OPENBAAR,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset represents individual public sports facilities (e.g., basketball courts, football pitches) as point locations. Each point is a distinct real-world facility object, and numeric attributes like surface area are descriptive of these objects rather than the primary phenomenon being mapped.",,1.0,Baseline_gemini
84,Stadslandbouw (locaties),City farming (locations),https://maps.amsterdam.nl/open_geodata/?k=62,https://maps.amsterdam.nl/stadslandbouw,STADSLANDBOUW_PUNT,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset maps specific urban farming locations (city farming initiatives), which are discrete real-world objects/facilities, using points. Therefore, it is classified as PointDS and ObjectDS.",,1.0,Baseline_gemini
85,Stadslandbouw (terreinen),City farming (terrains),https://maps.amsterdam.nl/open_geodata/?k=76,https://maps.amsterdam.nl/stadslandbouw,STADSLANDBOUW_VLAK,PlainVectorRegion,ObjectDS,PlainVectorRegion,ObjectDS,"The dataset maps specific urban farming locations (gardens, allotments) as discrete, named polygons. These are identifiable real-world objects/facilities, not a complete tessellation or reporting unit layer.",,1.0,Baseline_gemini
86,Stadsloods,City pilot,https://maps.amsterdam.nl/open_geodata/?k=66,https://maps.amsterdam.nl/stadsloods,STADSLOODS,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset maps specific initiatives and activities at point locations in Amsterdam, representing discrete real-world objects or entities rather than measurements, events, or numeric magnitudes.",,1.0,Baseline_gemini
87,Stadsstraten,Major streets,https://maps.amsterdam.nl/open_geodata/?k=275,https://maps.amsterdam.nl/stadsstraat,STADSSTRAAT,LineDS,NetworkDS,LineDS,NetworkDS,"The dataset maps major streets (stadsstraten) as linear features, which form part of the urban street network system.",,1.0,Baseline_gemini
88,Stadswarmtekoude - transport,District heating cooling - transport,https://maps.amsterdam.nl/open_geodata/?k=224,https://maps.amsterdam.nl/stadswarmtekoude,STADSWARMTEKOUDE_TRANSPORT,LineDS,NetworkDS,LineDS,NetworkDS,"The dataset represents a connected infrastructure system for district heating and cooling (transport lines), which falls under the NetworkDS classification.",,1.0,Baseline_gemini
89,Stadswarmtekoude - wijk,District heating cooling - neighbourhood,https://maps.amsterdam.nl/open_geodata/?k=301,https://maps.amsterdam.nl/stadswarmtekoude,STADSWARMTEKOUDE_WIJK,PlainVectorRegion,PatchDS,PlainVectorRegion,PatchDS,"The dataset maps selected areas (neighbourhoods) for district heating/cooling projects, which function as bounded zones or patches rather than an exhaustive partition of the city or a statistical lattice. It classifies these patches by network type and operational status.",,0.9,Baseline_gemini
90,Woningbouwplannen - Strategische ruimte en Verkenning,Housing plans - Strategic space,https://maps.amsterdam.nl/open_geodata/?k=226,https://maps.amsterdam.nl/woningbouwplannen,STRATEGISCHERUIMTE,PlainVectorRegion,ObjectDS,PlainVectorRegion,ObjectDS,"The dataset represents specific, named housing project areas (projects/development sites). These are treated as discrete, identifiable objects (projects) rather than a full-area coverage or statistical lattice. The presence of numeric fields like housing counts is an attribute of these individual objects.",,1.0,Baseline_gemini
91,Streekproducten,Local farming products,https://maps.amsterdam.nl/open_geodata/?k=58,https://maps.amsterdam.nl/streekproducten,STREEKPRODUCTEN,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset represents distinct real-world business locations and agricultural entities, which are mapped as points. It falls under ObjectDS as these are discrete facilities or shops.",,1.0,Baseline_gemini
92,Tram- en metrolijnen 2018,Tram and metro lines 2018,https://maps.amsterdam.nl/open_geodata/?k=321,https://maps.amsterdam.nl/trammetro,TRAMMETRO_LIJNEN_2018,LineDS,NetworkDS,LineDS,NetworkDS,"The dataset contains tram and metro lines which form a connected transport infrastructure network. According to the decision tree, line datasets representing a transport or utility system are classified as NetworkDS.",,1.0,Baseline_gemini
93,Tram- en metrolijnen 2020,Tram and metro lines 2020,https://maps.amsterdam.nl/open_geodata/?k=220,https://maps.amsterdam.nl/trammetro,TRAMMETRO_LIJNEN_2020,LineDS,NetworkDS,LineDS,NetworkDS,"The dataset represents a network of tram and metro lines, which falls under the NetworkDS classification as per the defined decision tree for connected infrastructure and transit lines.",,1.0,Baseline_gemini
94,Tramhaltes en metrostations 2018,Tram stops and metro stations 2018,https://maps.amsterdam.nl/open_geodata/?k=322,https://maps.amsterdam.nl/trammetro,TRAMMETRO_PUNTEN_2018,PointDS,ObjectDS,PointDS,ObjectDS,"The layer maps discrete transport facilities (tram stops and metro stations) represented as points, which are classified as ObjectDS.",,1.0,Baseline_gemini
95,Tramhaltes en metrostations 2020,Tram stops and metro stations 2020,https://maps.amsterdam.nl/open_geodata/?k=221,https://maps.amsterdam.nl/trammetro,TRAMMETRO_PUNTEN_2020,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset represents discrete transportation assets (tram stops and metro stations), which are identified by name and type, making them ObjectDS.",,1.0,Baseline_gemini
96,Verkeerslichten,Traffic lights,https://maps.amsterdam.nl/open_geodata/?k=61,https://maps.amsterdam.nl/verkeerslichten,VERKEERSLICHTEN,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset represents traffic light locations (points) in Amsterdam. Each feature corresponds to a specific physical traffic infrastructure object with associated properties, making it an ObjectDS.",,1.0,Baseline_gemini
97,Verkeersprognoses,Traffic prognosis,https://maps.amsterdam.nl/open_geodata/?k=253,https://maps.amsterdam.nl/verkeersprognoses,VERKEERSPROGNOSE,LineDS,NetworkDS,LineDS,NetworkDS,"The dataset represents a road traffic network, characterized by line features (links) with associated traffic prognosis metrics. It follows the definition of a NetworkDS.",,1.0,Baseline_gemini
98,Verkiezingen Tweede Kamer 2017,Elections Parliament 2017,https://maps.amsterdam.nl/open_geodata/?k=217,https://maps.amsterdam.nl/verkiezingen2017,VERKIEZINGEN2017,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset represents polling station locations, which are distinct real-world facilities, even though they contain detailed voting statistics as attributes. Following the Branch A logic, facilities with numeric attributes are classified as ObjectDS.",,0.9,Baseline_gemini
99,Vervangen bomen,Tree replacement,https://maps.amsterdam.nl/open_geodata/?k=296,https://maps.amsterdam.nl/vervangen_bomen,VERVANGENBOMEN,PointDS,ObjectDS,PointDS,ObjectDS,"Each point represents a distinct real-world tree object with attributes like species, ID, and physical class characteristics.",,1.0,Baseline_gemini
100,Verkeersinformatiesystemen,Traffic Information Systems,https://maps.amsterdam.nl/open_geodata/?k=182,https://maps.amsterdam.nl/vis,VIS,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset represents distinct physical traffic information assets (cameras, displays, loop points) at specific locations, which are classic real-world objects.",,1.0,Baseline_gemini
101,Verkeersinformatiesystemen - BFA,Traffic Information Systems - BFA,https://maps.amsterdam.nl/open_geodata/?k=266,https://maps.amsterdam.nl/vis,VIS_BFA,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset represents point locations of traffic information systems (pollers, barriers), which are discrete physical infrastructure assets. These are classified as ObjectDS.",,1.0,Baseline_gemini
102,Broedende vogels,Breeding birds,https://maps.amsterdam.nl/open_geodata/?k=87,https://maps.amsterdam.nl/vogels,VOGELS,PointDS,ObjectDS,PointDS,ObjectDS,"The map layer displays locations of specific breeding bird nesting sites. Each point represents an instance of a nesting site (ObjectDS) identified by species and location, rather than a measurement or mere quantity. Although numeric counts exist as attributes, the points themselves represent the discrete nesting objects.",,0.9,Baseline_gemini
103,Vondelpark zitbanken,Vondelpark benches,https://maps.amsterdam.nl/open_geodata/?k=248,https://maps.amsterdam.nl/vondelpark_zitbanken,VONDELPARK_ZITBANKEN,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset represents a collection of individual park benches, which are discrete, countable real-world assets. Each point corresponds to a physical object with identifying and categorical attributes, falling under the definition of ObjectDS.",,1.0,Baseline_gemini
104,Walkability,Walkability,https://maps.amsterdam.nl/open_geodata/?k=298,https://maps.amsterdam.nl/walkability,WALKABILITY,LineDS,NetworkDS;ObjectDS,LineDS,NetworkDS,"The dataset represents a network of street segments (LineDS) evaluated for walkability. Since it represents a street infrastructure system, it is classified as NetworkDS according to the priority entity check for transport/street systems.",,0.95,Baseline_gemini
105,Wandkunst,Wall art,https://maps.amsterdam.nl/open_geodata/?k=272,https://maps.amsterdam.nl/wandkunst,WANDKUNST,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset represents distinct, identifiable real-world objects (wall art/monumental artworks) located at specific points in Amsterdam, making it an ObjectDS.",,1.0,Baseline_gemini
106,Welstandniveaus bebouwing,Wealth levels building,https://maps.amsterdam.nl/open_geodata/?k=173,https://maps.amsterdam.nl/welstand,WELSTAND_NIVEAUS,VectorTessellation,CoverageDS,PlainVectorRegion,CoverageDS,"The dataset represents a thematic categorization of urban areas based on architectural wealth levels (Welstandniveaus). Since these polygons define categorical zones across the city, it acts as a thematic coverage dataset.",,0.9,Baseline_gemini
107,Welstandsystemen bebouwing,Wealth systems building,https://maps.amsterdam.nl/open_geodata/?k=174,https://maps.amsterdam.nl/welstand,WELSTAND_SYSTEMEN,VectorTessellation,CoverageDS,VectorTessellation,CoverageDS,"The dataset maps architectural welstand systems (wealth/zoning systems) across Amsterdam using polygons that partition the city into categorical areas of building types, fitting the definition of an exhaustive thematic coverage and vector tessellation.",,0.95,Baseline_gemini
108,Amsterdam onder vuur in WOII,Amsterdam under attack in WWII,https://maps.amsterdam.nl/open_geodata/?k=100,https://maps.amsterdam.nl/woii,WOII,PointDS,EventDS,PointDS,EventDS,"The dataset represents specific incidents related to WWII air attacks, crashes, and munitions occurrences at discrete locations, making it an event-based point dataset.",,1.0,Baseline_gemini
109,Woningbouwplannen,Housing plans,https://maps.amsterdam.nl/open_geodata/?k=142,https://maps.amsterdam.nl/woningbouwplannen,WONINGBOUWPLANNEN,PlainVectorRegion,ObjectDS,PlainVectorRegion,ObjectDS,"The layer represents specific housing development projects as discrete polygons. These are identifiable real-world development sites/objects, not statistical areas, full-area classifications, or connected network lines.",,1.0,Baseline_gemini
110,Zelfbouwkavels,Do-it-yourself plots,https://maps.amsterdam.nl/open_geodata/?k=60,https://maps.amsterdam.nl/zelfbouwkavels,ZELFBOUWKAVELS,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset represents distinct building projects ('Zelfbouwkavels') as points, which are identifiable real-world assets/facilities.",,1.0,Baseline_gemini
111,Zonnepanelen op erfgoed,Solar panels on heritage,https://maps.amsterdam.nl/open_geodata/?k=320,https://maps.amsterdam.nl/zonnedaken_erfgoed,ZONNEDAKEN_ERFGOED,PlainVectorRegion,ObjectDS,PlainVectorRegion,ObjectDS,"The dataset represents individual building footprints with attributes regarding heritage status and solar panel compatibility. Since these are discrete, identifiable architectural objects rather than a continuous coverage or statistical lattice, they are classified as ObjectDS.",,0.9,Baseline_gemini
112,Zonnepanelen,Solar panels,https://maps.amsterdam.nl/open_geodata/?k=251,https://maps.amsterdam.nl/zonnepanelen,ZONNEPANELEN2017,PointDS,AmountDS,PointDS,ObjectDS,"The layer represents discrete installations of solar panels as points. While they contain numeric attributes like power and count, they represent identifiable real-world assets rather than mapping the numeric magnitude as the primary phenomenon.",,0.9,Baseline_gemini
113,Zwemwater,Swimming water,https://maps.amsterdam.nl/open_geodata/?k=218,https://maps.amsterdam.nl/zwemwater,ZWEMWATER,PointDS,ObjectDS,PointDS,ObjectDS,"The dataset maps specific swimming locations (facilities/assets) as points, which are discrete, identifiable real-world objects.",,1.0,Baseline_gemini
